SysDate-ms	SysDate	SysTime-ms	SameValues	Q3	Rm	Q2	Rp	Q1	Am	U3	Ap	Pm	U2	U1	Pp	Q4	
03/02/2018 16:48:09 000	03/02/2018 16:48:09	000	1	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.12	94	92	
03/02/2018 16:48:10 006	03/02/2018 16:48:10	006	0	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.03	94	92	
03/02/2018 16:48:11 007	03/02/2018 16:48:11	007	1	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.03	94	92	
03/02/2018 16:48:12 004	03/02/2018 16:48:12	004	0	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	218.96	94	92	
03/02/2018 16:48:13 008	03/02/2018 16:48:13	008	1	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	218.96	94	92	
03/02/2018 16:48:14 006	03/02/2018 16:48:14	006	0	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.09	94	92	
03/02/2018 16:48:15 001	03/02/2018 16:48:15	001	1	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.09	94	92	
03/02/2018 16:48:16 005	03/02/2018 16:48:16	005	0	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.08	94	92	
03/02/2018 16:48:17 000	03/02/2018 16:48:17	000	1	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.08	94	92	
03/02/2018 16:48:18 004	03/02/2018 16:48:18	004	0	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.25	94	92	
03/02/2018 16:48:19 000	03/02/2018 16:48:19	000	1	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.25	94	92	
03/02/2018 16:48:20 006	03/02/2018 16:48:20	006	0	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.04	94	92	
03/02/2018 16:48:21 007	03/02/2018 16:48:21	007	1	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.04	94	92	
03/02/2018 16:48:22 005	03/02/2018 16:48:22	005	0	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	218.92000000000002	94	92	
03/02/2018 16:48:23 008	03/02/2018 16:48:23	008	1	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	218.92000000000002	94	92	
03/02/2018 16:48:24 005	03/02/2018 16:48:24	005	0	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	218.97	94	92	
03/02/2018 16:48:25 008	03/02/2018 16:48:25	008	1	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	218.97	94	92	
03/02/2018 16:48:26 005	03/02/2018 16:48:26	005	0	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.06	94	92	
03/02/2018 16:48:27 000	03/02/2018 16:48:27	000	1	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.06	94	92	
03/02/2018 16:48:28 005	03/02/2018 16:48:28	005	0	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.1	94	92	
03/02/2018 16:48:29 000	03/02/2018 16:48:29	000	1	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.1	94	92	
03/02/2018 16:48:30 004	03/02/2018 16:48:30	004	0	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.19	94	92	
03/02/2018 16:48:31 007	03/02/2018 16:48:31	007	1	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.19	94	92	
03/02/2018 16:48:32 002	03/02/2018 16:48:32	002	0	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.1	94	92	
03/02/2018 16:48:33 008	03/02/2018 16:48:33	008	1	4	4283100.2	13	73543.3	47	14.3	1.03	2.1723943200000003E7	75	1.21	219.1	94	92	
