SysDate-ms	SysDate	SysTime-ms	SameValues	Q3	Rm	Q2	Rp	Q1	Am	U3	Ap	Pm	U2	U1	Pp	Q4	
02/15/2018 18:55:07 001	02/15/2018 18:55:07	001	0	4	4283100.2	13	73543.3	47	14.3	232.11	2.1723943200000003E7	75	232.06	227.13	94	92	
02/15/2018 18:55:08 000	02/15/2018 18:55:08	000	1	4	4283100.2	13	73543.3	47	14.3	232.11	2.1723943200000003E7	75	232.06	227.13	94	92	
02/15/2018 18:55:09 000	02/15/2018 18:55:09	000	0	4	4283100.2	13	73543.3	47	14.3	231.75	2.1723943200000003E7	75	232.22	227.58	94	92	
02/15/2018 18:55:10 001	02/15/2018 18:55:10	001	1	4	4283100.2	13	73543.3	47	14.3	231.75	2.1723943200000003E7	75	232.22	227.58	94	92	
02/15/2018 18:55:11 001	02/15/2018 18:55:11	001	0	4	4283100.2	13	73543.3	47	14.3	231.4	2.1723943200000003E7	75	231.93	227.32	94	92	
02/15/2018 18:55:12 000	02/15/2018 18:55:12	000	1	4	4283100.2	13	73543.3	47	14.3	231.4	2.1723943200000003E7	75	231.93	227.32	94	92	
02/15/2018 18:55:13 000	02/15/2018 18:55:13	000	0	4	4283100.2	13	73543.3	47	14.3	232.20000000000002	2.1723943200000003E7	75	232.05	227.37	94	92	
02/15/2018 18:55:14 001	02/15/2018 18:55:14	001	1	4	4283100.2	13	73543.3	47	14.3	232.20000000000002	2.1723943200000003E7	75	232.05	227.37	94	92	
02/15/2018 18:55:15 001	02/15/2018 18:55:15	001	0	4	4283100.2	13	73543.3	47	14.3	231.83	2.1723943200000003E7	75	231.75	227.05	94	92	
02/15/2018 18:55:16 001	02/15/2018 18:55:16	001	1	4	4283100.2	13	73543.3	47	14.3	231.83	2.1723943200000003E7	75	231.75	227.05	94	92	
02/15/2018 18:55:17 001	02/15/2018 18:55:17	001	0	4	4283100.2	13	73543.3	47	14.3	232.04	2.1723943200000003E7	75	232.12	227.22	94	92	
02/15/2018 18:55:18 000	02/15/2018 18:55:18	000	1	4	4283100.2	13	73543.3	47	14.3	232.04	2.1723943200000003E7	75	232.12	227.22	94	92	
02/15/2018 18:55:19 001	02/15/2018 18:55:19	001	0	4	4283100.2	13	73543.3	47	14.3	231.83	2.1723943200000003E7	75	232.13	226.52	94	92	
02/15/2018 18:55:20 000	02/15/2018 18:55:20	000	1	4	4283100.2	13	73543.3	47	14.3	231.83	2.1723943200000003E7	75	232.13	226.52	94	92	
02/15/2018 18:55:21 001	02/15/2018 18:55:21	001	0	4	4283100.2	13	73543.3	47	14.3	232.16	2.1723943200000003E7	75	232.37	226.75	94	92	
02/15/2018 18:55:22 001	02/15/2018 18:55:22	001	1	4	4283100.2	13	73543.3	47	14.3	232.16	2.1723943200000003E7	75	232.37	226.75	94	92	
02/15/2018 18:55:23 000	02/15/2018 18:55:23	000	0	4	4283100.2	13	73543.3	47	14.3	231.99	2.1723943200000003E7	75	231.8	226.96	94	92	
02/15/2018 18:55:24 001	02/15/2018 18:55:24	001	1	4	4283100.2	13	73543.3	47	14.3	231.99	2.1723943200000003E7	75	231.8	226.96	94	92	
02/15/2018 18:55:25 001	02/15/2018 18:55:25	001	0	4	4283100.2	13	73543.3	47	14.3	232.17000000000002	2.1723943200000003E7	75	231.96	227.27	94	92	
02/15/2018 18:55:26 000	02/15/2018 18:55:26	000	1	4	4283100.2	13	73543.3	47	14.3	232.17000000000002	2.1723943200000003E7	75	231.96	227.27	94	92	
02/15/2018 18:55:27 000	02/15/2018 18:55:27	000	0	4	4283100.2	13	73543.3	47	14.3	231.76	2.1723943200000003E7	75	231.77	227.07	94	92	
02/15/2018 18:55:28 000	02/15/2018 18:55:28	000	1	4	4283100.2	13	73543.3	47	14.3	231.76	2.1723943200000003E7	75	231.77	227.07	94	92	
02/15/2018 18:55:29 001	02/15/2018 18:55:29	001	0	4	4283100.2	13	73543.3	47	14.3	232.02	2.1723943200000003E7	75	232.12	227.3	94	92	
02/15/2018 18:55:30 001	02/15/2018 18:55:30	001	1	4	4283100.2	13	73543.3	47	14.3	232.02	2.1723943200000003E7	75	232.12	227.3	94	92	
02/15/2018 18:55:31 000	02/15/2018 18:55:31	000	0	4	4283100.2	13	73543.3	47	14.3	232.02	2.1723943200000003E7	75	232.07	227.06	94	92	
02/15/2018 18:55:32 001	02/15/2018 18:55:32	001	1	4	4283100.2	13	73543.3	47	14.3	232.02	2.1723943200000003E7	75	232.07	227.06	94	92	
02/15/2018 18:55:33 001	02/15/2018 18:55:33	001	0	4	4283100.2	13	73543.3	47	14.3	232.27	2.1723943200000003E7	75	232.03	227.20000000000002	94	92	
02/15/2018 18:55:34 001	02/15/2018 18:55:34	001	1	4	4283100.2	13	73543.3	47	14.3	232.27	2.1723943200000003E7	75	232.03	227.20000000000002	94	92	
02/15/2018 18:55:35 000	02/15/2018 18:55:35	000	0	4	4283100.2	13	73543.3	47	14.3	232.19	2.1723943200000003E7	75	231.9	227.28	94	92	
02/15/2018 18:55:36 001	02/15/2018 18:55:36	001	1	4	4283100.2	13	73543.3	47	14.3	232.19	2.1723943200000003E7	75	231.9	227.28	94	92	
02/15/2018 18:55:37 000	02/15/2018 18:55:37	000	0	4	4283100.2	13	73543.3	47	14.3	232.44	2.1723943200000003E7	75	231.32	227.36	94	92	
02/15/2018 18:55:38 001	02/15/2018 18:55:38	001	1	4	4283100.2	13	73543.3	47	14.3	232.44	2.1723943200000003E7	75	231.32	227.36	94	92	
02/15/2018 18:55:39 001	02/15/2018 18:55:39	001	0	4	4283100.2	13	73543.3	47	14.3	232.05	2.1723943200000003E7	75	232.0	227.15	94	92	
02/15/2018 18:55:40 001	02/15/2018 18:55:40	001	1	4	4283100.2	13	73543.3	47	14.3	232.05	2.1723943200000003E7	75	232.0	227.15	94	92	
02/15/2018 18:55:41 000	02/15/2018 18:55:41	000	0	4	4283100.2	13	73543.3	47	14.3	235.08	2.1723943200000003E7	75	235.01	229.89000000000001	94	92	
02/15/2018 18:55:42 000	02/15/2018 18:55:42	000	1	4	4283100.2	13	73543.3	47	14.3	235.08	2.1723943200000003E7	75	235.01	229.89000000000001	94	92	
02/15/2018 18:55:43 001	02/15/2018 18:55:43	001	0	4	4283100.2	13	73543.3	47	14.3	235.18	2.1723943200000003E7	75	234.37	229.70000000000002	94	92	
02/15/2018 18:55:44 001	02/15/2018 18:55:44	001	1	4	4283100.2	13	73543.3	47	14.3	235.18	2.1723943200000003E7	75	234.37	229.70000000000002	94	92	
02/15/2018 18:55:45 000	02/15/2018 18:55:45	000	0	4	4283100.2	13	73543.3	47	14.3	235.08	2.1723943200000003E7	75	234.19	229.66	94	92	
02/15/2018 18:55:46 000	02/15/2018 18:55:46	000	1	4	4283100.2	13	73543.3	47	14.3	235.08	2.1723943200000003E7	75	234.19	229.66	94	92	
02/15/2018 18:55:47 001	02/15/2018 18:55:47	001	0	4	4283100.2	13	73543.3	47	14.3	235.31	2.1723943200000003E7	75	234.35	229.92000000000002	94	92	
02/15/2018 18:55:48 000	02/15/2018 18:55:48	000	1	4	4283100.2	13	73543.3	47	14.3	235.31	2.1723943200000003E7	75	234.35	229.92000000000002	94	92	
02/15/2018 18:55:49 001	02/15/2018 18:55:49	001	0	4	4283100.2	13	73543.3	47	14.3	235.52	2.1723943200000003E7	75	233.52	229.88	94	92	
02/15/2018 18:55:50 000	02/15/2018 18:55:50	000	1	4	4283100.2	13	73543.3	47	14.3	235.52	2.1723943200000003E7	75	233.52	229.88	94	92	
02/15/2018 18:55:51 000	02/15/2018 18:55:51	000	0	4	4283100.2	13	73543.3	47	14.3	235.32	2.1723943200000003E7	75	234.52	230.05	94	92	
02/15/2018 18:55:52 001	02/15/2018 18:55:52	001	1	4	4283100.2	13	73543.3	47	14.3	235.32	2.1723943200000003E7	75	234.52	230.05	94	92	
02/15/2018 18:55:53 000	02/15/2018 18:55:53	000	0	4	4283100.2	13	73543.3	47	14.3	234.37	2.1723943200000003E7	75	233.87	229.22	94	92	
02/15/2018 18:55:54 000	02/15/2018 18:55:54	000	1	4	4283100.2	13	73543.3	47	14.3	234.37	2.1723943200000003E7	75	233.87	229.22	94	92	
02/15/2018 18:55:55 001	02/15/2018 18:55:55	001	0	4	4283100.2	13	73543.3	47	14.3	234.79	2.1723943200000003E7	75	234.07	229.43	94	92	
02/15/2018 18:55:56 001	02/15/2018 18:55:56	001	1	4	4283100.2	13	73543.3	47	14.3	234.79	2.1723943200000003E7	75	234.07	229.43	94	92	
02/15/2018 18:55:57 000	02/15/2018 18:55:57	000	0	4	4283100.2	13	73543.3	47	14.3	234.6	2.1723943200000003E7	75	233.98000000000002	229.21	94	92	
02/15/2018 18:55:58 000	02/15/2018 18:55:58	000	1	4	4283100.2	13	73543.3	47	14.3	234.6	2.1723943200000003E7	75	233.98000000000002	229.21	94	92	
02/15/2018 18:55:59 001	02/15/2018 18:55:59	001	0	4	4283100.2	13	73543.3	47	14.3	234.8	2.1723943200000003E7	75	234.54	229.5	94	92	
02/15/2018 18:56:00 000	02/15/2018 18:56:00	000	1	4	4283100.2	13	73543.3	47	14.3	234.8	2.1723943200000003E7	75	234.54	229.5	94	92	
02/15/2018 18:56:01 001	02/15/2018 18:56:01	001	0	4	4283100.2	13	73543.3	47	14.3	234.18	2.1723943200000003E7	75	233.87	229.01	94	92	
02/15/2018 18:56:02 000	02/15/2018 18:56:02	000	1	4	4283100.2	13	73543.3	47	14.3	234.18	2.1723943200000003E7	75	233.87	229.01	94	92	
02/15/2018 18:56:03 000	02/15/2018 18:56:03	000	0	4	4283100.2	13	73543.3	47	14.3	234.66	2.1723943200000003E7	75	234.38	229.55	94	92	
02/15/2018 18:56:04 001	02/15/2018 18:56:04	001	1	4	4283100.2	13	73543.3	47	14.3	234.66	2.1723943200000003E7	75	234.38	229.55	94	92	
02/15/2018 18:56:05 001	02/15/2018 18:56:05	001	0	4	4283100.2	13	73543.3	47	14.3	234.20000000000002	2.1723943200000003E7	75	234.21	229.28	94	92	
02/15/2018 18:56:06 000	02/15/2018 18:56:06	000	1	4	4283100.2	13	73543.3	47	14.3	234.20000000000002	2.1723943200000003E7	75	234.21	229.28	94	92	
02/15/2018 18:56:07 001	02/15/2018 18:56:07	001	0	4	4283100.2	13	73543.3	47	14.3	234.69	2.1723943200000003E7	75	234.66	229.55	94	92	
02/15/2018 18:56:08 000	02/15/2018 18:56:08	000	1	4	4283100.2	13	73543.3	47	14.3	234.69	2.1723943200000003E7	75	234.66	229.55	94	92	
02/15/2018 18:56:09 001	02/15/2018 18:56:09	001	0	4	4283100.2	13	73543.3	47	14.3	234.46	2.1723943200000003E7	75	234.28	229.18	94	92	
02/15/2018 18:56:10 001	02/15/2018 18:56:10	001	1	4	4283100.2	13	73543.3	47	14.3	234.46	2.1723943200000003E7	75	234.28	229.18	94	92	
02/15/2018 18:56:11 000	02/15/2018 18:56:11	000	0	4	4283100.2	13	73543.3	47	14.3	234.75	2.1723943200000003E7	75	234.34	229.39000000000001	94	92	
02/15/2018 18:56:12 001	02/15/2018 18:56:12	001	1	4	4283100.2	13	73543.3	47	14.3	234.75	2.1723943200000003E7	75	234.34	229.39000000000001	94	92	
02/15/2018 18:56:13 000	02/15/2018 18:56:13	000	0	4	4283100.2	13	73543.3	47	14.3	234.43	2.1723943200000003E7	75	234.09	229.33	94	92	
02/15/2018 18:56:14 000	02/15/2018 18:56:14	000	1	4	4283100.2	13	73543.3	47	14.3	234.43	2.1723943200000003E7	75	234.09	229.33	94	92	
02/15/2018 18:56:15 001	02/15/2018 18:56:15	001	0	4	4283100.2	13	73543.3	47	14.3	234.54	2.1723943200000003E7	75	234.42000000000002	229.55	94	92	
02/15/2018 18:56:16 000	02/15/2018 18:56:16	000	1	4	4283100.2	13	73543.3	47	14.3	234.54	2.1723943200000003E7	75	234.42000000000002	229.55	94	92	
02/15/2018 18:56:17 001	02/15/2018 18:56:17	001	0	4	4283100.2	13	73543.3	47	14.3	234.23000000000002	2.1723943200000003E7	75	234.31	229.1	94	92	
02/15/2018 18:56:18 000	02/15/2018 18:56:18	000	1	4	4283100.2	13	73543.3	47	14.3	234.23000000000002	2.1723943200000003E7	75	234.31	229.1	94	92	
02/15/2018 18:56:19 001	02/15/2018 18:56:19	001	0	4	4283100.2	13	73543.3	47	14.3	234.48000000000002	2.1723943200000003E7	75	234.35	229.20000000000002	94	92	
02/15/2018 18:56:20 000	02/15/2018 18:56:20	000	1	4	4283100.2	13	73543.3	47	14.3	234.48000000000002	2.1723943200000003E7	75	234.35	229.20000000000002	94	92	
02/15/2018 18:56:21 001	02/15/2018 18:56:21	001	0	4	4283100.2	13	73543.3	47	14.3	234.55	2.1723943200000003E7	75	234.28	229.19	94	92	
02/15/2018 18:56:22 000	02/15/2018 18:56:22	000	1	4	4283100.2	13	73543.3	47	14.3	234.55	2.1723943200000003E7	75	234.28	229.19	94	92	
02/15/2018 18:56:23 000	02/15/2018 18:56:23	000	0	4	4283100.2	13	73543.3	47	14.3	234.52	2.1723943200000003E7	75	234.39000000000001	229.20000000000002	94	92	
02/15/2018 18:56:24 001	02/15/2018 18:56:24	001	1	4	4283100.2	13	73543.3	47	14.3	234.52	2.1723943200000003E7	75	234.39000000000001	229.20000000000002	94	92	
02/15/2018 18:56:25 001	02/15/2018 18:56:25	001	0	4	4283100.2	13	73543.3	47	14.3	234.57	2.1723943200000003E7	75	234.8	228.96	94	92	
02/15/2018 18:56:26 000	02/15/2018 18:56:26	000	1	4	4283100.2	13	73543.3	47	14.3	234.57	2.1723943200000003E7	75	234.8	228.96	94	92	
02/15/2018 18:56:27 000	02/15/2018 18:56:27	000	0	4	4283100.2	13	73543.3	47	14.3	234.57	2.1723943200000003E7	75	234.66	229.3	94	92	
02/15/2018 18:56:28 001	02/15/2018 18:56:28	001	1	4	4283100.2	13	73543.3	47	14.3	234.57	2.1723943200000003E7	75	234.66	229.3	94	92	
02/15/2018 18:56:29 000	02/15/2018 18:56:29	000	0	4	4283100.2	13	73543.3	47	14.3	234.78	2.1723943200000003E7	75	234.4	229.27	94	92	
02/15/2018 18:56:30 001	02/15/2018 18:56:30	001	1	4	4283100.2	13	73543.3	47	14.3	234.78	2.1723943200000003E7	75	234.4	229.27	94	92	
02/15/2018 18:56:31 000	02/15/2018 18:56:31	000	0	4	4283100.2	13	73543.3	47	14.3	234.75	2.1723943200000003E7	75	234.17000000000002	229.22	94	92	
02/15/2018 18:56:32 001	02/15/2018 18:56:32	001	1	4	4283100.2	13	73543.3	47	14.3	234.75	2.1723943200000003E7	75	234.17000000000002	229.22	94	92	
02/15/2018 18:56:33 000	02/15/2018 18:56:33	000	0	4	4283100.2	13	73543.3	47	14.3	234.6	2.1723943200000003E7	75	234.21	229.34	94	92	
02/15/2018 18:56:34 001	02/15/2018 18:56:34	001	1	4	4283100.2	13	73543.3	47	14.3	234.6	2.1723943200000003E7	75	234.21	229.34	94	92	
02/15/2018 18:56:35 001	02/15/2018 18:56:35	001	0	4	4283100.2	13	73543.3	47	14.3	234.42000000000002	2.1723943200000003E7	75	234.16	229.34	94	92	
02/15/2018 18:56:36 001	02/15/2018 18:56:36	001	1	4	4283100.2	13	73543.3	47	14.3	234.42000000000002	2.1723943200000003E7	75	234.16	229.34	94	92	
02/15/2018 18:56:37 000	02/15/2018 18:56:37	000	0	4	4283100.2	13	73543.3	47	14.3	234.52	2.1723943200000003E7	75	234.37	229.47	94	92	
02/15/2018 18:56:38 001	02/15/2018 18:56:38	001	1	4	4283100.2	13	73543.3	47	14.3	234.52	2.1723943200000003E7	75	234.37	229.47	94	92	
02/15/2018 18:56:39 000	02/15/2018 18:56:39	000	0	4	4283100.2	13	73543.3	47	14.3	234.27	2.1723943200000003E7	75	234.28	229.23000000000002	94	92	
02/15/2018 18:56:40 001	02/15/2018 18:56:40	001	1	4	4283100.2	13	73543.3	47	14.3	234.27	2.1723943200000003E7	75	234.28	229.23000000000002	94	92	
02/15/2018 18:56:41 001	02/15/2018 18:56:41	001	0	4	4283100.2	13	73543.3	47	14.3	234.62	2.1723943200000003E7	75	234.53	229.41	94	92	
02/15/2018 18:56:42 000	02/15/2018 18:56:42	000	1	4	4283100.2	13	73543.3	47	14.3	234.62	2.1723943200000003E7	75	234.53	229.41	94	92	
02/15/2018 18:56:43 001	02/15/2018 18:56:43	001	0	4	4283100.2	13	73543.3	47	14.3	234.39000000000001	2.1723943200000003E7	75	234.16	229.06	94	92	
02/15/2018 18:56:44 000	02/15/2018 18:56:44	000	1	4	4283100.2	13	73543.3	47	14.3	234.39000000000001	2.1723943200000003E7	75	234.16	229.06	94	92	
02/15/2018 18:56:45 001	02/15/2018 18:56:45	001	0	4	4283100.2	13	73543.3	47	14.3	234.69	2.1723943200000003E7	75	234.39000000000001	229.41	94	92	
02/15/2018 18:56:46 001	02/15/2018 18:56:46	001	1	4	4283100.2	13	73543.3	47	14.3	234.69	2.1723943200000003E7	75	234.39000000000001	229.41	94	92	
02/15/2018 18:56:47 000	02/15/2018 18:56:47	000	0	4	4283100.2	13	73543.3	47	14.3	234.26	2.1723943200000003E7	75	233.98000000000002	229.14000000000001	94	92	
02/15/2018 18:56:48 001	02/15/2018 18:56:48	001	1	4	4283100.2	13	73543.3	47	14.3	234.26	2.1723943200000003E7	75	233.98000000000002	229.14000000000001	94	92	
02/15/2018 18:56:49 000	02/15/2018 18:56:49	000	0	4	4283100.2	13	73543.3	47	14.3	234.58	2.1723943200000003E7	75	234.42000000000002	229.48000000000002	94	92	
02/15/2018 18:56:50 000	02/15/2018 18:56:50	000	1	4	4283100.2	13	73543.3	47	14.3	234.58	2.1723943200000003E7	75	234.42000000000002	229.48000000000002	94	92	
02/15/2018 18:56:51 001	02/15/2018 18:56:51	001	0	4	4283100.2	13	73543.3	47	14.3	234.1	2.1723943200000003E7	75	233.99	228.96	94	92	
02/15/2018 18:56:52 001	02/15/2018 18:56:52	001	1	4	4283100.2	13	73543.3	47	14.3	234.1	2.1723943200000003E7	75	233.99	228.96	94	92	
02/15/2018 18:56:53 001	02/15/2018 18:56:53	001	0	4	4283100.2	13	73543.3	47	14.3	234.38	2.1723943200000003E7	75	234.28	229.33	94	92	
02/15/2018 18:56:54 000	02/15/2018 18:56:54	000	1	4	4283100.2	13	73543.3	47	14.3	234.38	2.1723943200000003E7	75	234.28	229.33	94	92	
02/15/2018 18:56:55 001	02/15/2018 18:56:55	001	0	4	4283100.2	13	73543.3	47	14.3	234.07	2.1723943200000003E7	75	233.97	229.01	94	92	
02/15/2018 18:56:56 000	02/15/2018 18:56:56	000	1	4	4283100.2	13	73543.3	47	14.3	234.07	2.1723943200000003E7	75	233.97	229.01	94	92	
02/15/2018 18:56:57 000	02/15/2018 18:56:57	000	0	4	4283100.2	13	73543.3	47	14.3	234.49	2.1723943200000003E7	75	234.33	229.31	94	92	
02/15/2018 18:56:58 001	02/15/2018 18:56:58	001	1	4	4283100.2	13	73543.3	47	14.3	234.49	2.1723943200000003E7	75	234.33	229.31	94	92	
02/15/2018 18:56:59 000	02/15/2018 18:56:59	000	0	4	4283100.2	13	73543.3	47	14.3	234.32	2.1723943200000003E7	75	234.15	229.06	94	92	
02/15/2018 18:57:00 001	02/15/2018 18:57:00	001	1	4	4283100.2	13	73543.3	47	14.3	234.32	2.1723943200000003E7	75	234.15	229.06	94	92	
02/15/2018 18:57:01 001	02/15/2018 18:57:01	001	0	4	4283100.2	13	73543.3	47	14.3	234.58	2.1723943200000003E7	75	234.3	229.13	94	92	
02/15/2018 18:57:02 000	02/15/2018 18:57:02	000	1	4	4283100.2	13	73543.3	47	14.3	234.58	2.1723943200000003E7	75	234.3	229.13	94	92	
02/15/2018 18:57:03 001	02/15/2018 18:57:03	001	0	4	4283100.2	13	73543.3	47	14.3	234.43	2.1723943200000003E7	75	234.07	229.02	94	92	
02/15/2018 18:57:04 001	02/15/2018 18:57:04	001	1	4	4283100.2	13	73543.3	47	14.3	234.43	2.1723943200000003E7	75	234.07	229.02	94	92	
02/15/2018 18:57:05 000	02/15/2018 18:57:05	000	0	4	4283100.2	13	73543.3	47	14.3	234.51	2.1723943200000003E7	75	234.20000000000002	229.19	94	92	
02/15/2018 18:57:06 000	02/15/2018 18:57:06	000	1	4	4283100.2	13	73543.3	47	14.3	234.51	2.1723943200000003E7	75	234.20000000000002	229.19	94	92	
02/15/2018 18:57:07 000	02/15/2018 18:57:07	000	0	4	4283100.2	13	73543.3	47	14.3	234.44	2.1723943200000003E7	75	234.25	229.3	94	92	
02/15/2018 18:57:08 001	02/15/2018 18:57:08	001	1	4	4283100.2	13	73543.3	47	14.3	234.44	2.1723943200000003E7	75	234.25	229.3	94	92	
02/15/2018 18:57:09 000	02/15/2018 18:57:09	000	0	4	4283100.2	13	73543.3	47	14.3	234.54	2.1723943200000003E7	75	234.46	229.42000000000002	94	92	
02/15/2018 18:57:10 001	02/15/2018 18:57:10	001	1	4	4283100.2	13	73543.3	47	14.3	234.54	2.1723943200000003E7	75	234.46	229.42000000000002	94	92	
02/15/2018 18:57:11 001	02/15/2018 18:57:11	001	0	4	4283100.2	13	73543.3	47	14.3	234.57	2.1723943200000003E7	75	234.51	229.42000000000002	94	92	
02/15/2018 18:57:12 000	02/15/2018 18:57:12	000	1	4	4283100.2	13	73543.3	47	14.3	234.57	2.1723943200000003E7	75	234.51	229.42000000000002	94	92	
02/15/2018 18:57:13 001	02/15/2018 18:57:13	001	0	4	4283100.2	13	73543.3	47	14.3	234.65	2.1723943200000003E7	75	234.55	229.46	94	92	
02/15/2018 18:57:14 000	02/15/2018 18:57:14	000	1	4	4283100.2	13	73543.3	47	14.3	234.65	2.1723943200000003E7	75	234.55	229.46	94	92	
02/15/2018 18:57:15 000	02/15/2018 18:57:15	000	0	4	4283100.2	13	73543.3	47	14.3	234.57	2.1723943200000003E7	75	234.46	229.27	94	92	
02/15/2018 18:57:16 001	02/15/2018 18:57:16	001	1	4	4283100.2	13	73543.3	47	14.3	234.57	2.1723943200000003E7	75	234.46	229.27	94	92	
02/15/2018 18:57:17 000	02/15/2018 18:57:17	000	0	4	4283100.2	13	73543.3	47	14.3	234.56	2.1723943200000003E7	75	234.31	229.25	94	92	
02/15/2018 18:57:18 001	02/15/2018 18:57:18	001	1	4	4283100.2	13	73543.3	47	14.3	234.56	2.1723943200000003E7	75	234.31	229.25	94	92	
02/15/2018 18:57:19 000	02/15/2018 18:57:19	000	0	4	4283100.2	13	73543.3	47	14.3	234.75	2.1723943200000003E7	75	234.49	229.42000000000002	94	92	
02/15/2018 18:57:20 000	02/15/2018 18:57:20	000	1	4	4283100.2	13	73543.3	47	14.3	234.75	2.1723943200000003E7	75	234.49	229.42000000000002	94	92	
02/15/2018 18:57:21 001	02/15/2018 18:57:21	001	0	4	4283100.2	13	73543.3	47	14.3	234.58	2.1723943200000003E7	75	234.31	229.3	94	92	
02/15/2018 18:57:22 001	02/15/2018 18:57:22	001	1	4	4283100.2	13	73543.3	47	14.3	234.58	2.1723943200000003E7	75	234.31	229.3	94	92	
02/15/2018 18:57:23 001	02/15/2018 18:57:23	001	0	4	4283100.2	13	73543.3	47	14.3	234.65	2.1723943200000003E7	75	234.42000000000002	229.46	94	92	
02/15/2018 18:57:24 000	02/15/2018 18:57:24	000	1	4	4283100.2	13	73543.3	47	14.3	234.65	2.1723943200000003E7	75	234.42000000000002	229.46	94	92	
02/15/2018 18:57:25 000	02/15/2018 18:57:25	000	0	4	4283100.2	13	73543.3	47	14.3	234.35	2.1723943200000003E7	75	234.21	229.19	94	92	
02/15/2018 18:57:26 000	02/15/2018 18:57:26	000	1	4	4283100.2	13	73543.3	47	14.3	234.35	2.1723943200000003E7	75	234.21	229.19	94	92	
02/15/2018 18:57:27 000	02/15/2018 18:57:27	000	0	4	4283100.2	13	73543.3	47	14.3	234.6	2.1723943200000003E7	75	234.53	229.44	94	92	
02/15/2018 18:57:28 001	02/15/2018 18:57:28	001	1	4	4283100.2	13	73543.3	47	14.3	234.6	2.1723943200000003E7	75	234.53	229.44	94	92	
02/15/2018 18:57:29 000	02/15/2018 18:57:29	000	0	4	4283100.2	13	73543.3	47	14.3	234.14000000000001	2.1723943200000003E7	75	234.16	228.96	94	92	
02/15/2018 18:57:30 001	02/15/2018 18:57:30	001	1	4	4283100.2	13	73543.3	47	14.3	234.14000000000001	2.1723943200000003E7	75	234.16	228.96	94	92	
02/15/2018 18:57:31 000	02/15/2018 18:57:31	000	0	4	4283100.2	13	73543.3	47	14.3	234.66	2.1723943200000003E7	75	234.81	228.91	94	92	
02/15/2018 18:57:32 000	02/15/2018 18:57:32	000	1	4	4283100.2	13	73543.3	47	14.3	234.66	2.1723943200000003E7	75	234.81	228.91	94	92	
02/15/2018 18:57:33 001	02/15/2018 18:57:33	001	0	4	4283100.2	13	73543.3	47	14.3	234.32	2.1723943200000003E7	75	234.14000000000001	229.05	94	92	
02/15/2018 18:57:34 001	02/15/2018 18:57:34	001	1	4	4283100.2	13	73543.3	47	14.3	234.32	2.1723943200000003E7	75	234.14000000000001	229.05	94	92	
02/15/2018 18:57:35 000	02/15/2018 18:57:35	000	0	4	4283100.2	13	73543.3	47	14.3	234.70000000000002	2.1723943200000003E7	75	234.45000000000002	229.51	94	92	
02/15/2018 18:57:36 000	02/15/2018 18:57:36	000	1	4	4283100.2	13	73543.3	47	14.3	234.70000000000002	2.1723943200000003E7	75	234.45000000000002	229.51	94	92	
02/15/2018 18:57:37 000	02/15/2018 18:57:37	000	0	4	4283100.2	13	73543.3	47	14.3	234.3	2.1723943200000003E7	75	234.12	229.27	94	92	
02/15/2018 18:57:38 001	02/15/2018 18:57:38	001	1	4	4283100.2	13	73543.3	47	14.3	234.3	2.1723943200000003E7	75	234.12	229.27	94	92	
02/15/2018 18:57:39 000	02/15/2018 18:57:39	000	0	4	4283100.2	13	73543.3	47	14.3	234.62	2.1723943200000003E7	75	234.52	229.62	94	92	
02/15/2018 18:57:40 001	02/15/2018 18:57:40	001	1	4	4283100.2	13	73543.3	47	14.3	234.62	2.1723943200000003E7	75	234.52	229.62	94	92	
02/15/2018 18:57:41 000	02/15/2018 18:57:41	000	0	4	4283100.2	13	73543.3	47	14.3	234.27	2.1723943200000003E7	75	234.29	229.3	94	92	
02/15/2018 18:57:42 000	02/15/2018 18:57:42	000	1	4	4283100.2	13	73543.3	47	14.3	234.27	2.1723943200000003E7	75	234.29	229.3	94	92	
02/15/2018 18:57:43 001	02/15/2018 18:57:43	001	0	4	4283100.2	13	73543.3	47	14.3	234.68	2.1723943200000003E7	75	234.5	229.59	94	92	
02/15/2018 18:57:44 001	02/15/2018 18:57:44	001	1	4	4283100.2	13	73543.3	47	14.3	234.68	2.1723943200000003E7	75	234.5	229.59	94	92	
02/15/2018 18:57:45 001	02/15/2018 18:57:45	001	0	4	4283100.2	13	73543.3	47	14.3	234.49	2.1723943200000003E7	75	234.22	229.28	94	92	
02/15/2018 18:57:46 001	02/15/2018 18:57:46	001	1	4	4283100.2	13	73543.3	47	14.3	234.49	2.1723943200000003E7	75	234.22	229.28	94	92	
02/15/2018 18:57:47 000	02/15/2018 18:57:47	000	0	4	4283100.2	13	73543.3	47	14.3	234.82	2.1723943200000003E7	75	234.41	229.53	94	92	
02/15/2018 18:57:48 000	02/15/2018 18:57:48	000	1	4	4283100.2	13	73543.3	47	14.3	234.82	2.1723943200000003E7	75	234.41	229.53	94	92	
02/15/2018 18:57:49 001	02/15/2018 18:57:49	001	0	4	4283100.2	13	73543.3	47	14.3	234.65	2.1723943200000003E7	75	234.17000000000002	229.45000000000002	94	92	
02/15/2018 18:57:50 000	02/15/2018 18:57:50	000	1	4	4283100.2	13	73543.3	47	14.3	234.65	2.1723943200000003E7	75	234.17000000000002	229.45000000000002	94	92	
