SysDate-ms	SysDate	SysTime-ms	SameValues	U1	U2	U3	
05/17/2019 22:31:22 001	05/17/2019 22:31:22	001	1			
05/17/2019 22:31:23 000	05/17/2019 22:31:23	000	1			
05/17/2019 22:31:24 000	05/17/2019 22:31:24	000	1			
05/17/2019 22:31:25 000	05/17/2019 22:31:25	000	1			
05/17/2019 22:31:26 001	05/17/2019 22:31:26	001	1			
05/17/2019 22:31:27 000	05/17/2019 22:31:27	000	1			
05/17/2019 22:31:28 001	05/17/2019 22:31:28	001	1			
05/17/2019 22:31:29 001	05/17/2019 22:31:29	001	1			
05/17/2019 22:31:30 001	05/17/2019 22:31:30	001	1			
05/17/2019 22:31:31 001	05/17/2019 22:31:31	001	1			
05/17/2019 22:31:32 001	05/17/2019 22:31:32	001	1			
05/17/2019 22:31:33 001	05/17/2019 22:31:33	001	1			
05/17/2019 22:31:34 001	05/17/2019 22:31:34	001	1			
05/17/2019 22:31:35 000	05/17/2019 22:31:35	000	1			
05/17/2019 22:31:36 000	05/17/2019 22:31:36	000	1			
05/17/2019 22:31:37 000	05/17/2019 22:31:37	000	1			
05/17/2019 22:31:38 001	05/17/2019 22:31:38	001	1			
05/17/2019 22:31:39 001	05/17/2019 22:31:39	001	1			
05/17/2019 22:31:40 001	05/17/2019 22:31:40	001	1			
05/17/2019 22:31:41 000	05/17/2019 22:31:41	000	1			
05/17/2019 22:31:42 001	05/17/2019 22:31:42	001	1			
05/17/2019 22:31:43 000	05/17/2019 22:31:43	000	1			
05/17/2019 22:31:44 001	05/17/2019 22:31:44	001	1			
05/17/2019 22:31:45 000	05/17/2019 22:31:45	000	1			
05/17/2019 22:31:46 001	05/17/2019 22:31:46	001	1			
05/17/2019 22:31:47 001	05/17/2019 22:31:47	001	1			
05/17/2019 22:31:48 000	05/17/2019 22:31:48	000	1			
05/17/2019 22:31:49 001	05/17/2019 22:31:49	001	1			
05/17/2019 22:31:50 000	05/17/2019 22:31:50	000	1			
05/17/2019 22:31:51 001	05/17/2019 22:31:51	001	1			
05/17/2019 22:31:52 001	05/17/2019 22:31:52	001	1			
05/17/2019 22:31:53 000	05/17/2019 22:31:53	000	1			
05/17/2019 22:31:54 001	05/17/2019 22:31:54	001	1			
05/17/2019 22:31:55 001	05/17/2019 22:31:55	001	1			
05/17/2019 22:31:56 001	05/17/2019 22:31:56	001	1			
05/17/2019 22:31:57 000	05/17/2019 22:31:57	000	1			
05/17/2019 22:31:58 001	05/17/2019 22:31:58	001	1			
05/17/2019 22:31:59 001	05/17/2019 22:31:59	001	1			
05/17/2019 22:32:00 000	05/17/2019 22:32:00	000	1			
05/17/2019 22:32:01 000	05/17/2019 22:32:01	000	1			
05/17/2019 22:32:02 001	05/17/2019 22:32:02	001	1			
05/17/2019 22:32:03 001	05/17/2019 22:32:03	001	1			
05/17/2019 22:32:04 000	05/17/2019 22:32:04	000	1			
05/17/2019 22:32:05 001	05/17/2019 22:32:05	001	1			
05/17/2019 22:32:06 001	05/17/2019 22:32:06	001	1			
05/17/2019 22:32:07 001	05/17/2019 22:32:07	001	1			
05/17/2019 22:32:08 000	05/17/2019 22:32:08	000	1			
05/17/2019 22:32:09 001	05/17/2019 22:32:09	001	1			
05/17/2019 22:32:10 001	05/17/2019 22:32:10	001	1			
05/17/2019 22:32:11 000	05/17/2019 22:32:11	000	1			
05/17/2019 22:32:12 001	05/17/2019 22:32:12	001	1			
05/17/2019 22:32:13 000	05/17/2019 22:32:13	000	1			
05/17/2019 22:32:14 001	05/17/2019 22:32:14	001	1			
05/17/2019 22:32:15 000	05/17/2019 22:32:15	000	1			
05/17/2019 22:32:16 001	05/17/2019 22:32:16	001	1			
05/17/2019 22:32:17 001	05/17/2019 22:32:17	001	1			
05/17/2019 22:32:18 000	05/17/2019 22:32:18	000	1			
05/17/2019 22:32:19 001	05/17/2019 22:32:19	001	1			
05/17/2019 22:32:20 000	05/17/2019 22:32:20	000	1			
05/17/2019 22:32:21 001	05/17/2019 22:32:21	001	1			
05/17/2019 22:32:22 000	05/17/2019 22:32:22	000	1			
05/17/2019 22:32:23 001	05/17/2019 22:32:23	001	1			
05/17/2019 22:32:24 001	05/17/2019 22:32:24	001	1			
05/17/2019 22:32:25 000	05/17/2019 22:32:25	000	1			
05/17/2019 22:32:26 000	05/17/2019 22:32:26	000	1			
05/17/2019 22:32:27 001	05/17/2019 22:32:27	001	1			
05/17/2019 22:32:28 001	05/17/2019 22:32:28	001	1			
05/17/2019 22:32:29 001	05/17/2019 22:32:29	001	1			
05/17/2019 22:32:30 001	05/17/2019 22:32:30	001	1			
05/17/2019 22:32:31 001	05/17/2019 22:32:31	001	1			
05/17/2019 22:32:32 000	05/17/2019 22:32:32	000	1			
05/17/2019 22:32:33 001	05/17/2019 22:32:33	001	1			
05/17/2019 22:32:34 001	05/17/2019 22:32:34	001	1			
05/17/2019 22:32:35 000	05/17/2019 22:32:35	000	1			
05/17/2019 22:32:36 001	05/17/2019 22:32:36	001	1			
05/17/2019 22:32:37 001	05/17/2019 22:32:37	001	1			
05/17/2019 22:32:38 000	05/17/2019 22:32:38	000	1			
05/17/2019 22:32:39 001	05/17/2019 22:32:39	001	1			
05/17/2019 22:32:40 001	05/17/2019 22:32:40	001	1			
05/17/2019 22:32:41 001	05/17/2019 22:32:41	001	1			
05/17/2019 22:32:42 000	05/17/2019 22:32:42	000	1			
05/17/2019 22:32:43 001	05/17/2019 22:32:43	001	1			
05/17/2019 22:32:44 000	05/17/2019 22:32:44	000	1			
05/17/2019 22:32:45 001	05/17/2019 22:32:45	001	1			
05/17/2019 22:32:46 001	05/17/2019 22:32:46	001	1			
05/17/2019 22:32:47 000	05/17/2019 22:32:47	000	1			
05/17/2019 22:32:48 001	05/17/2019 22:32:48	001	1			
05/17/2019 22:32:49 000	05/17/2019 22:32:49	000	1			
05/17/2019 22:32:50 001	05/17/2019 22:32:50	001	1			
05/17/2019 22:32:51 000	05/17/2019 22:32:51	000	1			
05/17/2019 22:32:52 001	05/17/2019 22:32:52	001	1			
05/17/2019 22:32:53 000	05/17/2019 22:32:53	000	1			
05/17/2019 22:32:54 001	05/17/2019 22:32:54	001	1			
05/17/2019 22:32:55 000	05/17/2019 22:32:55	000	1			
05/17/2019 22:32:56 000	05/17/2019 22:32:56	000	1			
05/17/2019 22:32:57 001	05/17/2019 22:32:57	001	1			
05/17/2019 22:32:58 001	05/17/2019 22:32:58	001	1			
05/17/2019 22:32:59 000	05/17/2019 22:32:59	000	1			
05/17/2019 22:33:00 002	05/17/2019 22:33:00	002	1			
05/17/2019 22:33:01 001	05/17/2019 22:33:01	001	1			
05/17/2019 22:33:02 001	05/17/2019 22:33:02	001	1			
05/17/2019 22:33:03 000	05/17/2019 22:33:03	000	1			
05/17/2019 22:33:04 001	05/17/2019 22:33:04	001	1			
05/17/2019 22:33:05 001	05/17/2019 22:33:05	001	1			
05/17/2019 22:33:06 000	05/17/2019 22:33:06	000	1			
05/17/2019 22:33:07 001	05/17/2019 22:33:07	001	1			
05/17/2019 22:33:08 000	05/17/2019 22:33:08	000	1			
05/17/2019 22:33:09 001	05/17/2019 22:33:09	001	1			
05/17/2019 22:33:10 000	05/17/2019 22:33:10	000	1			
05/17/2019 22:33:11 001	05/17/2019 22:33:11	001	1			
05/17/2019 22:33:12 001	05/17/2019 22:33:12	001	1			
05/17/2019 22:33:13 001	05/17/2019 22:33:13	001	1			
05/17/2019 22:33:14 001	05/17/2019 22:33:14	001	1			
05/17/2019 22:33:15 001	05/17/2019 22:33:15	001	1			
05/17/2019 22:33:16 001	05/17/2019 22:33:16	001	1			
05/17/2019 22:33:17 000	05/17/2019 22:33:17	000	1			
05/17/2019 22:33:18 001	05/17/2019 22:33:18	001	1			
05/17/2019 22:33:19 001	05/17/2019 22:33:19	001	1			
05/17/2019 22:33:20 000	05/17/2019 22:33:20	000	1			
05/17/2019 22:33:21 001	05/17/2019 22:33:21	001	1			
05/17/2019 22:33:22 000	05/17/2019 22:33:22	000	1			
05/17/2019 22:33:23 001	05/17/2019 22:33:23	001	1			
05/17/2019 22:33:24 001	05/17/2019 22:33:24	001	1			
05/17/2019 22:33:25 000	05/17/2019 22:33:25	000	1			
05/17/2019 22:33:26 001	05/17/2019 22:33:26	001	1			
05/17/2019 22:33:27 001	05/17/2019 22:33:27	001	1			
05/17/2019 22:33:28 000	05/17/2019 22:33:28	000	1			
05/17/2019 22:33:29 001	05/17/2019 22:33:29	001	1			
05/17/2019 22:33:30 000	05/17/2019 22:33:30	000	1			
05/17/2019 22:33:31 001	05/17/2019 22:33:31	001	1			
05/17/2019 22:33:32 000	05/17/2019 22:33:32	000	1			
05/17/2019 22:33:33 001	05/17/2019 22:33:33	001	1			
05/17/2019 22:33:34 000	05/17/2019 22:33:34	000	1			
05/17/2019 22:33:35 000	05/17/2019 22:33:35	000	1			
05/17/2019 22:33:36 001	05/17/2019 22:33:36	001	1			
05/17/2019 22:33:37 000	05/17/2019 22:33:37	000	1			
05/17/2019 22:33:38 001	05/17/2019 22:33:38	001	1			
05/17/2019 22:33:39 001	05/17/2019 22:33:39	001	1			
05/17/2019 22:33:40 000	05/17/2019 22:33:40	000	1			
05/17/2019 22:33:41 001	05/17/2019 22:33:41	001	1			
05/17/2019 22:33:42 001	05/17/2019 22:33:42	001	1			
05/17/2019 22:33:43 000	05/17/2019 22:33:43	000	1			
05/17/2019 22:33:44 001	05/17/2019 22:33:44	001	1			
05/17/2019 22:33:45 000	05/17/2019 22:33:45	000	1			
05/17/2019 22:33:46 000	05/17/2019 22:33:46	000	1			
05/17/2019 22:33:47 001	05/17/2019 22:33:47	001	1			
05/17/2019 22:33:48 001	05/17/2019 22:33:48	001	1			
05/17/2019 22:33:49 002	05/17/2019 22:33:49	002	1			
05/17/2019 22:33:50 001	05/17/2019 22:33:50	001	1			
05/17/2019 22:33:51 001	05/17/2019 22:33:51	001	1			
05/17/2019 22:33:52 001	05/17/2019 22:33:52	001	1			
05/17/2019 22:33:53 001	05/17/2019 22:33:53	001	1			
05/17/2019 22:33:54 000	05/17/2019 22:33:54	000	1			
05/17/2019 22:33:55 001	05/17/2019 22:33:55	001	1			
05/17/2019 22:33:56 001	05/17/2019 22:33:56	001	1			
05/17/2019 22:33:57 001	05/17/2019 22:33:57	001	1			
05/17/2019 22:33:58 001	05/17/2019 22:33:58	001	1			
05/17/2019 22:33:59 000	05/17/2019 22:33:59	000	1			
05/17/2019 22:34:00 001	05/17/2019 22:34:00	001	1			
05/17/2019 22:34:01 001	05/17/2019 22:34:01	001	1			
05/17/2019 22:34:02 000	05/17/2019 22:34:02	000	1			
05/17/2019 22:34:03 000	05/17/2019 22:34:03	000	1			
05/17/2019 22:34:04 001	05/17/2019 22:34:04	001	1			
05/17/2019 22:34:05 000	05/17/2019 22:34:05	000	1			
05/17/2019 22:34:06 001	05/17/2019 22:34:06	001	1			
05/17/2019 22:34:07 000	05/17/2019 22:34:07	000	1			
05/17/2019 22:34:08 001	05/17/2019 22:34:08	001	1			
05/17/2019 22:34:09 000	05/17/2019 22:34:09	000	1			
05/17/2019 22:34:10 001	05/17/2019 22:34:10	001	1			
05/17/2019 22:34:11 001	05/17/2019 22:34:11	001	1			
05/17/2019 22:34:12 001	05/17/2019 22:34:12	001	1			
05/17/2019 22:34:13 000	05/17/2019 22:34:13	000	1			
05/17/2019 22:34:14 000	05/17/2019 22:34:14	000	1			
05/17/2019 22:34:15 001	05/17/2019 22:34:15	001	1			
05/17/2019 22:34:16 000	05/17/2019 22:34:16	000	1			
05/17/2019 22:34:17 001	05/17/2019 22:34:17	001	1			
05/17/2019 22:34:18 001	05/17/2019 22:34:18	001	1			
05/17/2019 22:34:19 000	05/17/2019 22:34:19	000	1			
05/17/2019 22:34:20 000	05/17/2019 22:34:20	000	1			
05/17/2019 22:34:21 000	05/17/2019 22:34:21	000	1			
05/17/2019 22:34:22 001	05/17/2019 22:34:22	001	1			
05/17/2019 22:34:23 001	05/17/2019 22:34:23	001	1			
05/17/2019 22:34:24 001	05/17/2019 22:34:24	001	1			
05/17/2019 22:34:25 000	05/17/2019 22:34:25	000	1			
05/17/2019 22:34:26 001	05/17/2019 22:34:26	001	1			
05/17/2019 22:34:27 000	05/17/2019 22:34:27	000	1			
05/17/2019 22:34:28 001	05/17/2019 22:34:28	001	1			
05/17/2019 22:34:29 001	05/17/2019 22:34:29	001	1			
05/17/2019 22:34:30 001	05/17/2019 22:34:30	001	1			
05/17/2019 22:34:31 001	05/17/2019 22:34:31	001	1			
05/17/2019 22:34:32 000	05/17/2019 22:34:32	000	1			
05/17/2019 22:34:33 001	05/17/2019 22:34:33	001	1			
05/17/2019 22:34:34 000	05/17/2019 22:34:34	000	1			
05/17/2019 22:34:35 001	05/17/2019 22:34:35	001	1			
05/17/2019 22:34:36 000	05/17/2019 22:34:36	000	1			
05/17/2019 22:34:37 001	05/17/2019 22:34:37	001	1			
05/17/2019 22:34:38 001	05/17/2019 22:34:38	001	1			
05/17/2019 22:34:39 001	05/17/2019 22:34:39	001	1			
05/17/2019 22:34:40 001	05/17/2019 22:34:40	001	1			
05/17/2019 22:34:41 001	05/17/2019 22:34:41	001	1			
05/17/2019 22:34:42 001	05/17/2019 22:34:42	001	1			
05/17/2019 22:34:43 000	05/17/2019 22:34:43	000	1			
05/17/2019 22:34:44 000	05/17/2019 22:34:44	000	1			
05/17/2019 22:34:45 001	05/17/2019 22:34:45	001	1			
05/17/2019 22:34:46 001	05/17/2019 22:34:46	001	1			
05/17/2019 22:34:47 001	05/17/2019 22:34:47	001	1			
05/17/2019 22:34:48 000	05/17/2019 22:34:48	000	1			
05/17/2019 22:34:49 001	05/17/2019 22:34:49	001	1			
05/17/2019 22:34:50 001	05/17/2019 22:34:50	001	1			
05/17/2019 22:34:51 001	05/17/2019 22:34:51	001	1			
05/17/2019 22:34:52 000	05/17/2019 22:34:52	000	1			
05/17/2019 22:34:53 001	05/17/2019 22:34:53	001	1			
05/17/2019 22:34:54 000	05/17/2019 22:34:54	000	1			
05/17/2019 22:34:55 001	05/17/2019 22:34:55	001	1			
05/17/2019 22:34:56 000	05/17/2019 22:34:56	000	1			
05/17/2019 22:34:57 001	05/17/2019 22:34:57	001	1			
05/17/2019 22:34:58 001	05/17/2019 22:34:58	001	1			
05/17/2019 22:34:59 000	05/17/2019 22:34:59	000	1			
05/17/2019 22:35:00 001	05/17/2019 22:35:00	001	1			
05/17/2019 22:35:01 001	05/17/2019 22:35:01	001	1			
05/17/2019 22:35:02 001	05/17/2019 22:35:02	001	1			
05/17/2019 22:35:03 001	05/17/2019 22:35:03	001	1			
05/17/2019 22:35:04 001	05/17/2019 22:35:04	001	1			
05/17/2019 22:35:05 000	05/17/2019 22:35:05	000	1			
05/17/2019 22:35:06 001	05/17/2019 22:35:06	001	1			
05/17/2019 22:35:07 001	05/17/2019 22:35:07	001	1			
05/17/2019 22:35:08 001	05/17/2019 22:35:08	001	1			
05/17/2019 22:35:09 001	05/17/2019 22:35:09	001	1			
05/17/2019 22:35:10 001	05/17/2019 22:35:10	001	1			
05/17/2019 22:35:11 000	05/17/2019 22:35:11	000	1			
05/17/2019 22:35:12 001	05/17/2019 22:35:12	001	1			
05/17/2019 22:35:13 000	05/17/2019 22:35:13	000	1			
05/17/2019 22:35:14 001	05/17/2019 22:35:14	001	1			
05/17/2019 22:35:15 000	05/17/2019 22:35:15	000	1			
05/17/2019 22:35:16 001	05/17/2019 22:35:16	001	1			
05/17/2019 22:35:17 001	05/17/2019 22:35:17	001	1			
05/17/2019 22:35:18 000	05/17/2019 22:35:18	000	1			
05/17/2019 22:35:19 001	05/17/2019 22:35:19	001	1			
05/17/2019 22:35:20 000	05/17/2019 22:35:20	000	1			
05/17/2019 22:35:21 000	05/17/2019 22:35:21	000	1			
05/17/2019 22:35:22 001	05/17/2019 22:35:22	001	1			
05/17/2019 22:35:23 001	05/17/2019 22:35:23	001	1			
05/17/2019 22:35:24 001	05/17/2019 22:35:24	001	1			
05/17/2019 22:35:25 000	05/17/2019 22:35:25	000	1			
05/17/2019 22:35:26 001	05/17/2019 22:35:26	001	1			
05/17/2019 22:35:27 000	05/17/2019 22:35:27	000	1			
05/17/2019 22:35:28 000	05/17/2019 22:35:28	000	1			
05/17/2019 22:35:29 001	05/17/2019 22:35:29	001	1			
05/17/2019 22:35:30 000	05/17/2019 22:35:30	000	1			
05/17/2019 22:35:31 001	05/17/2019 22:35:31	001	1			
05/17/2019 22:35:32 000	05/17/2019 22:35:32	000	1			
05/17/2019 22:35:33 001	05/17/2019 22:35:33	001	1			
05/17/2019 22:35:34 001	05/17/2019 22:35:34	001	1			
05/17/2019 22:35:35 000	05/17/2019 22:35:35	000	1			
05/17/2019 22:35:36 001	05/17/2019 22:35:36	001	1			
05/17/2019 22:35:37 001	05/17/2019 22:35:37	001	1			
05/17/2019 22:35:38 000	05/17/2019 22:35:38	000	1			
05/17/2019 22:35:39 001	05/17/2019 22:35:39	001	1			
05/17/2019 22:35:40 000	05/17/2019 22:35:40	000	1			
05/17/2019 22:35:41 001	05/17/2019 22:35:41	001	1			
05/17/2019 22:35:42 000	05/17/2019 22:35:42	000	1			
05/17/2019 22:35:43 001	05/17/2019 22:35:43	001	1			
05/17/2019 22:35:44 001	05/17/2019 22:35:44	001	1			
05/17/2019 22:35:45 001	05/17/2019 22:35:45	001	1			
05/17/2019 22:35:46 001	05/17/2019 22:35:46	001	1			
05/17/2019 22:35:47 001	05/17/2019 22:35:47	001	1			
05/17/2019 22:35:48 001	05/17/2019 22:35:48	001	1			
05/17/2019 22:35:49 001	05/17/2019 22:35:49	001	1			
05/17/2019 22:35:50 000	05/17/2019 22:35:50	000	1			
05/17/2019 22:35:51 000	05/17/2019 22:35:51	000	1			
05/17/2019 22:35:52 001	05/17/2019 22:35:52	001	1			
05/17/2019 22:35:53 001	05/17/2019 22:35:53	001	1			
05/17/2019 22:35:54 001	05/17/2019 22:35:54	001	1			
05/17/2019 22:35:55 000	05/17/2019 22:35:55	000	1			
05/17/2019 22:35:56 001	05/17/2019 22:35:56	001	1			
05/17/2019 22:35:57 000	05/17/2019 22:35:57	000	1			
05/17/2019 22:35:58 001	05/17/2019 22:35:58	001	1			
05/17/2019 22:35:59 001	05/17/2019 22:35:59	001	1			
05/17/2019 22:36:00 001	05/17/2019 22:36:00	001	1			
05/17/2019 22:36:01 002	05/17/2019 22:36:01	002	1			
05/17/2019 22:36:02 000	05/17/2019 22:36:02	000	1			
05/17/2019 22:36:03 001	05/17/2019 22:36:03	001	1			
05/17/2019 22:36:04 001	05/17/2019 22:36:04	001	1			
05/17/2019 22:36:05 000	05/17/2019 22:36:05	000	1			
05/17/2019 22:36:06 001	05/17/2019 22:36:06	001	1			
05/17/2019 22:36:07 001	05/17/2019 22:36:07	001	1			
05/17/2019 22:36:08 001	05/17/2019 22:36:08	001	1			
05/17/2019 22:36:09 000	05/17/2019 22:36:09	000	1			
05/17/2019 22:36:10 001	05/17/2019 22:36:10	001	1			
05/17/2019 22:36:11 000	05/17/2019 22:36:11	000	1			
05/17/2019 22:36:12 001	05/17/2019 22:36:12	001	1			
05/17/2019 22:36:13 001	05/17/2019 22:36:13	001	1			
05/17/2019 22:36:14 000	05/17/2019 22:36:14	000	1			
05/17/2019 22:36:15 001	05/17/2019 22:36:15	001	1			
05/17/2019 22:36:16 001	05/17/2019 22:36:16	001	1			
05/17/2019 22:36:17 000	05/17/2019 22:36:17	000	1			
05/17/2019 22:36:18 001	05/17/2019 22:36:18	001	1			
05/17/2019 22:36:19 001	05/17/2019 22:36:19	001	1			
05/17/2019 22:36:20 001	05/17/2019 22:36:20	001	1			
05/17/2019 22:36:21 000	05/17/2019 22:36:21	000	1			
05/17/2019 22:36:22 001	05/17/2019 22:36:22	001	1			
05/17/2019 22:36:23 001	05/17/2019 22:36:23	001	1			
05/17/2019 22:36:24 001	05/17/2019 22:36:24	001	1			
05/17/2019 22:36:25 001	05/17/2019 22:36:25	001	1			
05/17/2019 22:36:26 000	05/17/2019 22:36:26	000	1			
05/17/2019 22:36:27 000	05/17/2019 22:36:27	000	1			
05/17/2019 22:36:28 001	05/17/2019 22:36:28	001	1			
05/17/2019 22:36:29 001	05/17/2019 22:36:29	001	1			
05/17/2019 22:36:30 001	05/17/2019 22:36:30	001	1			
05/17/2019 22:36:31 000	05/17/2019 22:36:31	000	1			
05/17/2019 22:36:32 001	05/17/2019 22:36:32	001	1			
05/17/2019 22:36:33 001	05/17/2019 22:36:33	001	1			
05/17/2019 22:36:34 001	05/17/2019 22:36:34	001	1			
05/17/2019 22:36:35 000	05/17/2019 22:36:35	000	1			
05/17/2019 22:36:36 001	05/17/2019 22:36:36	001	1			
05/17/2019 22:36:37 001	05/17/2019 22:36:37	001	1			
05/17/2019 22:36:38 000	05/17/2019 22:36:38	000	1			
05/17/2019 22:36:39 001	05/17/2019 22:36:39	001	1			
05/17/2019 22:36:40 000	05/17/2019 22:36:40	000	1			
05/17/2019 22:36:41 001	05/17/2019 22:36:41	001	1			
05/17/2019 22:36:42 001	05/17/2019 22:36:42	001	1			
05/17/2019 22:36:43 000	05/17/2019 22:36:43	000	1			
05/17/2019 22:36:44 000	05/17/2019 22:36:44	000	1			
05/17/2019 22:36:45 001	05/17/2019 22:36:45	001	1			
05/17/2019 22:36:46 001	05/17/2019 22:36:46	001	1			
05/17/2019 22:36:47 001	05/17/2019 22:36:47	001	1			
05/17/2019 22:36:48 001	05/17/2019 22:36:48	001	1			
05/17/2019 22:36:49 001	05/17/2019 22:36:49	001	1			
05/17/2019 22:36:50 000	05/17/2019 22:36:50	000	1			
05/17/2019 22:36:51 000	05/17/2019 22:36:51	000	1			
05/17/2019 22:36:52 001	05/17/2019 22:36:52	001	1			
05/17/2019 22:36:53 000	05/17/2019 22:36:53	000	1			
05/17/2019 22:36:54 001	05/17/2019 22:36:54	001	1			
05/17/2019 22:36:55 001	05/17/2019 22:36:55	001	1			
05/17/2019 22:36:56 001	05/17/2019 22:36:56	001	1			
05/17/2019 22:36:57 000	05/17/2019 22:36:57	000	1			
05/17/2019 22:36:58 000	05/17/2019 22:36:58	000	1			
05/17/2019 22:36:59 001	05/17/2019 22:36:59	001	1			
05/17/2019 22:37:00 000	05/17/2019 22:37:00	000	1			
05/17/2019 22:37:01 001	05/17/2019 22:37:01	001	1			
05/17/2019 22:37:02 001	05/17/2019 22:37:02	001	1			
05/17/2019 22:37:03 001	05/17/2019 22:37:03	001	1			
05/17/2019 22:37:04 000	05/17/2019 22:37:04	000	1			
05/17/2019 22:37:05 001	05/17/2019 22:37:05	001	1			
05/17/2019 22:37:06 000	05/17/2019 22:37:06	000	1			
05/17/2019 22:37:07 001	05/17/2019 22:37:07	001	1			
05/17/2019 22:37:08 001	05/17/2019 22:37:08	001	1			
05/17/2019 22:37:09 000	05/17/2019 22:37:09	000	1			
05/17/2019 22:37:10 001	05/17/2019 22:37:10	001	1			
05/17/2019 22:37:11 001	05/17/2019 22:37:11	001	1			
05/17/2019 22:37:12 000	05/17/2019 22:37:12	000	1			
05/17/2019 22:37:13 001	05/17/2019 22:37:13	001	1			
05/17/2019 22:37:14 001	05/17/2019 22:37:14	001	1			
05/17/2019 22:37:15 001	05/17/2019 22:37:15	001	1			
05/17/2019 22:37:16 000	05/17/2019 22:37:16	000	1			
05/17/2019 22:37:17 001	05/17/2019 22:37:17	001	1			
05/17/2019 22:37:18 001	05/17/2019 22:37:18	001	1			
05/17/2019 22:37:19 000	05/17/2019 22:37:19	000	1			
05/17/2019 22:37:20 001	05/17/2019 22:37:20	001	1			
05/17/2019 22:37:21 000	05/17/2019 22:37:21	000	1			
05/17/2019 22:37:22 000	05/17/2019 22:37:22	000	1			
05/17/2019 22:37:23 001	05/17/2019 22:37:23	001	1			
05/17/2019 22:37:24 001	05/17/2019 22:37:24	001	1			
05/17/2019 22:37:25 014	05/17/2019 22:37:25	014	1			
05/17/2019 22:37:26 000	05/17/2019 22:37:26	000	1			
05/17/2019 22:37:27 000	05/17/2019 22:37:27	000	1			
05/17/2019 22:37:28 000	05/17/2019 22:37:28	000	1			
05/17/2019 22:37:29 001	05/17/2019 22:37:29	001	1			
05/17/2019 22:37:30 001	05/17/2019 22:37:30	001	1			
05/17/2019 22:37:31 001	05/17/2019 22:37:31	001	1			
05/17/2019 22:37:32 000	05/17/2019 22:37:32	000	1			
05/17/2019 22:37:33 001	05/17/2019 22:37:33	001	1			
05/17/2019 22:37:34 001	05/17/2019 22:37:34	001	1			
05/17/2019 22:37:35 000	05/17/2019 22:37:35	000	1			
05/17/2019 22:37:36 001	05/17/2019 22:37:36	001	1			
05/17/2019 22:37:37 001	05/17/2019 22:37:37	001	1			
05/17/2019 22:37:38 000	05/17/2019 22:37:38	000	1			
05/17/2019 22:37:39 001	05/17/2019 22:37:39	001	1			
05/17/2019 22:37:40 001	05/17/2019 22:37:40	001	1			
05/17/2019 22:37:41 001	05/17/2019 22:37:41	001	1			
05/17/2019 22:37:42 001	05/17/2019 22:37:42	001	1			
05/17/2019 22:37:43 000	05/17/2019 22:37:43	000	1			
05/17/2019 22:37:44 001	05/17/2019 22:37:44	001	1			
05/17/2019 22:37:45 001	05/17/2019 22:37:45	001	1			
05/17/2019 22:37:46 001	05/17/2019 22:37:46	001	1			
05/17/2019 22:37:47 000	05/17/2019 22:37:47	000	1			
05/17/2019 22:37:48 000	05/17/2019 22:37:48	000	1			
05/17/2019 22:37:49 001	05/17/2019 22:37:49	001	1			
05/17/2019 22:37:50 001	05/17/2019 22:37:50	001	1			
05/17/2019 22:37:51 001	05/17/2019 22:37:51	001	1			
05/17/2019 22:37:52 000	05/17/2019 22:37:52	000	1			
05/17/2019 22:37:53 001	05/17/2019 22:37:53	001	1			
05/17/2019 22:37:54 000	05/17/2019 22:37:54	000	1			
05/17/2019 22:37:55 000	05/17/2019 22:37:55	000	1			
05/17/2019 22:37:56 001	05/17/2019 22:37:56	001	1			
05/17/2019 22:37:57 001	05/17/2019 22:37:57	001	1			
05/17/2019 22:37:58 001	05/17/2019 22:37:58	001	1			
05/17/2019 22:37:59 001	05/17/2019 22:37:59	001	1			
05/17/2019 22:38:00 002	05/17/2019 22:38:00	002	1			
05/17/2019 22:38:01 000	05/17/2019 22:38:01	000	1			
05/17/2019 22:38:02 000	05/17/2019 22:38:02	000	1			
05/17/2019 22:38:03 001	05/17/2019 22:38:03	001	1			
05/17/2019 22:38:04 001	05/17/2019 22:38:04	001	1			
05/17/2019 22:38:05 001	05/17/2019 22:38:05	001	1			
05/17/2019 22:38:06 001	05/17/2019 22:38:06	001	1			
05/17/2019 22:38:07 001	05/17/2019 22:38:07	001	1			
05/17/2019 22:38:08 001	05/17/2019 22:38:08	001	1			
05/17/2019 22:38:09 000	05/17/2019 22:38:09	000	1			
05/17/2019 22:38:10 001	05/17/2019 22:38:10	001	1			
05/17/2019 22:38:11 001	05/17/2019 22:38:11	001	1			
05/17/2019 22:38:12 000	05/17/2019 22:38:12	000	1			
05/17/2019 22:38:13 001	05/17/2019 22:38:13	001	1			
05/17/2019 22:38:14 000	05/17/2019 22:38:14	000	1			
05/17/2019 22:38:15 001	05/17/2019 22:38:15	001	1			
05/17/2019 22:38:16 000	05/17/2019 22:38:16	000	1			
05/17/2019 22:38:17 001	05/17/2019 22:38:17	001	1			
05/17/2019 22:38:18 001	05/17/2019 22:38:18	001	1			
05/17/2019 22:38:19 001	05/17/2019 22:38:19	001	1			
05/17/2019 22:38:20 000	05/17/2019 22:38:20	000	1			
05/17/2019 22:38:21 001	05/17/2019 22:38:21	001	1			
05/17/2019 22:38:22 001	05/17/2019 22:38:22	001	1			
05/17/2019 22:38:23 001	05/17/2019 22:38:23	001	1			
05/17/2019 22:38:24 001	05/17/2019 22:38:24	001	1			
