SysDate-ms	SysDate	SysTime-ms	SameValues	Q	SMM_Time	SysMemoryLoad	P	K3	Rm	K2	Q1	P1	I2	I1	Q3	U2	Ap	P3	Q2	U1	f	P2	SysCpuLoad	SMX_SysDateTime	I3	Am	K1	Rp	U3	
03/13/2018 21:18:04 002	03/13/2018 21:18:04	002	0			50.723351586007446																	78.94636306610509	03/13/2018 21:18:04						
03/13/2018 21:18:05 003	03/13/2018 21:18:05	003	0			50.73040587509891																	77.20740879296531	03/13/2018 21:18:05						
03/13/2018 21:18:06 008	03/13/2018 21:18:06	008	0			50.73040587509891																	77.20740879296531	03/13/2018 21:18:06						
03/13/2018 21:18:07 000	03/13/2018 21:18:07	000	0			50.71737337491299																	84.33482403235644	03/13/2018 21:18:07						
03/13/2018 21:18:08 001	03/13/2018 21:18:08	001	0			50.76517515082429																	80.18419469245957	03/13/2018 21:18:08						
03/13/2018 21:18:09 002	03/13/2018 21:18:09	002	0			50.731864558605956																	82.16560649648956	03/13/2018 21:18:09						
03/13/2018 21:18:10 004	03/13/2018 21:18:10	004	0			50.77827938954334																	84.54753738559339	03/13/2018 21:18:10						
03/13/2018 21:18:11 001	03/13/2018 21:18:11	001	0			50.793655348478296																	81.20726532134073	03/13/2018 21:18:11						
03/13/2018 21:18:12 006	03/13/2018 21:18:12	006	0			50.74296011839728																	80.2228424781895	03/13/2018 21:18:12						
03/13/2018 21:18:13 003	03/13/2018 21:18:13	003	0			50.67978238355102																	80.8393018607647	03/13/2018 21:18:13						
03/13/2018 21:18:14 002	03/13/2018 21:18:14	002	0			50.87768508362202																	81.04820908571675	03/13/2018 21:18:14						
03/13/2018 21:18:15 001	03/13/2018 21:18:15	001	0			50.877517693711376																	81.90521084889933	03/13/2018 21:18:15						
03/13/2018 21:18:16 000	03/13/2018 21:18:16	000	0			50.91357826303316																	82.66892600884542	03/13/2018 21:18:16						
03/13/2018 21:18:17 001	03/13/2018 21:18:17	001	0			50.91357826303316																	82.66892600884542	03/13/2018 21:18:17						
03/13/2018 21:18:18 000	03/13/2018 21:18:18	000	0			50.89719796463434																	82.31352341047402	03/13/2018 21:18:18						
03/13/2018 21:18:19 001	03/13/2018 21:18:19	001	0			50.884165464448415																	84.10233720988533	03/13/2018 21:18:19						
03/13/2018 21:18:20 003	03/13/2018 21:18:20	003	0			50.91584998324905																	81.89621715224936	03/13/2018 21:18:19						
03/13/2018 21:18:21 003	03/13/2018 21:18:21	003	0			50.957553983844																	80.7482209680129	03/13/2018 21:18:21						
03/13/2018 21:18:22 007	03/13/2018 21:18:22	007	0			50.99131892010551																	81.94492144740863	03/13/2018 21:18:22						
03/13/2018 21:18:23 000	03/13/2018 21:18:23	000	0			50.855207009906856																	82.2691305187154	03/13/2018 21:18:22						
03/13/2018 21:18:24 002	03/13/2018 21:18:24	002	0			50.792364054881894																	81.12419561274399	03/13/2018 21:18:24						
03/13/2018 21:18:25 007	03/13/2018 21:18:25	007	0			50.80711827986302																	80.73363594318836	03/13/2018 21:18:24						
03/13/2018 21:18:26 000	03/13/2018 21:18:26	000	0			50.80510960093528																	80.76734344770924	03/13/2018 21:18:26						
03/13/2018 21:18:27 001	03/13/2018 21:18:27	001	0			50.81991165160516																	80.78209038631915	03/13/2018 21:18:27						
03/13/2018 21:18:28 001	03/13/2018 21:18:28	001	0			50.762114306743925																	82.9722769383243	03/13/2018 21:18:28						
03/13/2018 21:18:29 001	03/13/2018 21:18:29	001	0			50.79432490812087																	82.27801229727014	03/13/2018 21:18:29						
03/13/2018 21:18:30 000	03/13/2018 21:18:30	000	0			50.85248094564778																	80.72398475189826	03/13/2018 21:18:29						
03/13/2018 21:18:31 002	03/13/2018 21:18:31	002	0			50.76101431590254																	78.91115948207256	03/13/2018 21:18:31						
03/13/2018 21:18:32 004	03/13/2018 21:18:32	004	0			50.76101431590254																	78.91115948207256	03/13/2018 21:18:32						
03/13/2018 21:18:33 000	03/13/2018 21:18:33	000	0			50.81003564687711																	82.86801277819482	03/13/2018 21:18:33						
03/13/2018 21:18:34 005	03/13/2018 21:18:34	005	0			50.81866818369751																	83.25326548893534	03/13/2018 21:18:33						
03/13/2018 21:18:35 002	03/13/2018 21:18:35	002	0			50.81505734419646																	82.6518043677723	03/13/2018 21:18:35						
03/13/2018 21:18:36 006	03/13/2018 21:18:36	006	0			50.83072025726395																	81.14092097281467	03/13/2018 21:18:36						
03/13/2018 21:18:37 003	03/13/2018 21:18:37	003	0			50.810059559721495																	82.81747547954738	03/13/2018 21:18:37						
03/13/2018 21:18:38 000	03/13/2018 21:18:38	000	1			50.810059559721495																	82.81747547954738	03/13/2018 21:18:37						
03/13/2018 21:18:39 001	03/13/2018 21:18:39	001	0			50.854298321820494																	81.72927689444103	03/13/2018 21:18:39						
03/13/2018 21:18:40 005	03/13/2018 21:18:40	005	0			50.854298321820494																	81.72927689444103	03/13/2018 21:18:40						
03/13/2018 21:18:41 001	03/13/2018 21:18:41	001	0			50.823785532394375																	81.87501696499032	03/13/2018 21:18:41						
03/13/2018 21:18:42 000	03/13/2018 21:18:42	000	0			50.78927929795715																	79.0665688925026	03/13/2018 21:18:41						
03/13/2018 21:18:43 005	03/13/2018 21:18:43	005	0			50.853174418134735																	82.69500532708885	03/13/2018 21:18:43						
03/13/2018 21:18:44 000	03/13/2018 21:18:44	000	0			50.82976374348883																	81.69076533190896	03/13/2018 21:18:44						
03/13/2018 21:18:45 000	03/13/2018 21:18:45	000	0			50.811876935894205																	82.47709950879815	03/13/2018 21:18:44						
03/13/2018 21:18:46 000	03/13/2018 21:18:46	000	0			50.588817923537725																	80.5026111152761	03/13/2018 21:18:46						
03/13/2018 21:18:47 002	03/13/2018 21:18:47	002	0			50.545535675213834																	81.35648612859865	03/13/2018 21:18:47						
03/13/2018 21:18:48 001	03/13/2018 21:18:48	001	0			50.591615726329934																	80.23277031916255	03/13/2018 21:18:48						
03/13/2018 21:18:49 001	03/13/2018 21:18:49	001	0			50.56103119837068																	82.80787015943393	03/13/2018 21:18:49						
03/13/2018 21:18:50 001	03/13/2018 21:18:50	001	0			50.62612196076715																	82.92955404957357	03/13/2018 21:18:49						
03/13/2018 21:18:51 000	03/13/2018 21:18:51	000	0			50.59723524475872																	82.06242013253569	03/13/2018 21:18:50						
03/13/2018 21:18:52 000	03/13/2018 21:18:52	000	0			50.60940688254704																	80.69491312333736	03/13/2018 21:18:52						
03/13/2018 21:18:53 000	03/13/2018 21:18:53	000	0			50.63109583239774																	83.85793271588393	03/13/2018 21:18:53						
03/13/2018 21:18:54 002	03/13/2018 21:18:54	002	0			50.582241891333815																	84.50104077996981	03/13/2018 21:18:54						
03/13/2018 21:18:55 001	03/13/2018 21:18:55	001	0			50.582170152800686																	85.56470048196468	03/13/2018 21:18:55						
03/13/2018 21:18:56 006	03/13/2018 21:18:56	006	0			50.54917042755927																	82.42597123389675	03/13/2018 21:18:56						
03/13/2018 21:18:57 002	03/13/2018 21:18:57	002	0			50.65505650246434																	79.24432152216053	03/13/2018 21:18:57						
03/13/2018 21:18:58 007	03/13/2018 21:18:58	007	0			50.62569152956835																	81.73846961123287	03/13/2018 21:18:58						
03/13/2018 21:18:59 000	03/13/2018 21:18:59	000	0			50.62406545615066																	81.8297198778758	03/13/2018 21:18:59						
03/13/2018 21:19:00 001	03/13/2018 21:19:00	001	0			50.61791985514555																	78.88255181413174	03/13/2018 21:19:00						
03/13/2018 21:19:01 002	03/13/2018 21:19:01	002	0			50.61548074501901																	82.05341761855756	03/13/2018 21:19:01						
03/13/2018 21:19:02 001	03/13/2018 21:19:02	001	0			50.68542581482419																	79.5107011877112	03/13/2018 21:19:02						
03/13/2018 21:19:03 000	03/13/2018 21:19:03	000	1			50.68542581482419																	79.5107011877112	03/13/2018 21:19:02						
03/13/2018 21:19:04 001	03/13/2018 21:19:04	001	0			50.61705899274795																	82.19238716577689	03/13/2018 21:19:04						
03/13/2018 21:19:05 006	03/13/2018 21:19:05	006	0			50.5961830796061																	79.79199531403711	03/13/2018 21:19:05						
03/13/2018 21:19:06 000	03/13/2018 21:19:06	000	0			50.696593113148644																	84.56159590232821	03/13/2018 21:19:06						
03/13/2018 21:19:07 001	03/13/2018 21:19:07	001	0			50.696593113148644																	84.56159590232821	03/13/2018 21:19:07						
03/13/2018 21:19:08 003	03/13/2018 21:19:08	003	0			50.68583233317862																	81.14308263586949	03/13/2018 21:19:08						
03/13/2018 21:19:09 001	03/13/2018 21:19:09	001	0			51.48693653268061																	84.03610260589534	03/13/2018 21:19:09						
03/13/2018 21:19:10 006	03/13/2018 21:19:10	006	0			51.14605893607451																	88.11208448966418	03/13/2018 21:19:10						
03/13/2018 21:19:11 001	03/13/2018 21:19:11	001	0			50.951240992928255																	85.06694611450853	03/13/2018 21:19:11						
03/13/2018 21:19:12 002	03/13/2018 21:19:12	002	0			50.67184331921758																	87.9814600520064	03/13/2018 21:19:12						
03/13/2018 21:19:13 000	03/13/2018 21:19:13	000	0			50.70163872331237																	86.86518150084646	03/13/2018 21:19:12						
03/13/2018 21:19:14 000	03/13/2018 21:19:14	000	0			50.969940837231725																	83.46737722174683	03/13/2018 21:19:14						
03/13/2018 21:19:15 002	03/13/2018 21:19:15	002	0			50.63166974066281																	82.40832264927221	03/13/2018 21:19:15						
03/13/2018 21:19:16 002	03/13/2018 21:19:16	002	0			50.74965571482307																	84.39427774869704	03/13/2018 21:19:16						
03/13/2018 21:19:17 001	03/13/2018 21:19:17	001	0			50.73930145320747																	82.27802762566624	03/13/2018 21:19:17						
03/13/2018 21:19:18 002	03/13/2018 21:19:18	002	0			50.79972921095027																	86.0499683497472	03/13/2018 21:19:18						
03/13/2018 21:19:19 001	03/13/2018 21:19:19	001	0			50.71624947122723																	82.96375487360463	03/13/2018 21:19:18						
03/13/2018 21:19:20 002	03/13/2018 21:19:20	002	0			50.648815250081725																	84.7920256059404	03/13/2018 21:19:20						
03/13/2018 21:19:21 003	03/13/2018 21:19:21	003	0			50.06699183352452																	87.36005724407794	03/13/2018 21:19:21						
03/13/2018 21:19:22 001	03/13/2018 21:19:22	001	0			50.07674827403068																	83.96399503048275	03/13/2018 21:19:22						
03/13/2018 21:19:23 000	03/13/2018 21:19:23	000	0			50.16276277525776																	85.27511005483026	03/13/2018 21:19:22						
03/13/2018 21:19:24 000	03/13/2018 21:19:24	000	0			50.15841063758099																	84.3708019974165	03/13/2018 21:19:24						
03/13/2018 21:19:25 003	03/13/2018 21:19:25	003	0			50.17385833504908																	81.89616463713678	03/13/2018 21:19:25						
03/13/2018 21:19:26 002	03/13/2018 21:19:26	002	0			50.22730354223355																	83.52520515709698	03/13/2018 21:19:26						
03/13/2018 21:19:27 002	03/13/2018 21:19:27	002	0			50.150686788846954																	83.16482502749002	03/13/2018 21:19:27						
03/13/2018 21:19:28 003	03/13/2018 21:19:28	003	0			50.19667118858554																	81.6540940603691	03/13/2018 21:19:28						
03/13/2018 21:19:29 002	03/13/2018 21:19:29	002	0			50.198823344579544																	84.9144651611864	03/13/2018 21:19:29						
03/13/2018 21:19:30 002	03/13/2018 21:19:30	002	0			50.214342780580765																	81.99934744347406	03/13/2018 21:19:30						
03/13/2018 21:19:31 000	03/13/2018 21:19:31	000	0			50.172806169896454																	80.86382150702822	03/13/2018 21:19:30						
03/13/2018 21:19:32 001	03/13/2018 21:19:32	001	0			50.20370156483262																	83.286932826379	03/13/2018 21:19:32						
03/13/2018 21:19:33 003	03/13/2018 21:19:33	003	0			50.20370156483262																	83.286932826379	03/13/2018 21:19:33						
03/13/2018 21:19:34 000	03/13/2018 21:19:34	000	0			50.30432681397457																	85.1967989283754	03/13/2018 21:19:33						
03/13/2018 21:19:35 000	03/13/2018 21:19:35	000	0			50.28902259357275																	82.51231825802327	03/13/2018 21:19:34						
03/13/2018 21:19:36 000	03/13/2018 21:19:36	000	0			50.26884015291786																	83.07684786361087	03/13/2018 21:19:36						
03/13/2018 21:19:37 002	03/13/2018 21:19:37	002	0			50.33153963087655																	81.37518992609012	03/13/2018 21:19:37						
03/13/2018 21:19:38 000	03/13/2018 21:19:38	000	0			50.25277072149595																	80.88300096400887	03/13/2018 21:19:38						
03/13/2018 21:19:39 000	03/13/2018 21:19:39	000	0			50.273048813528355																	81.08625782650061	03/13/2018 21:19:39						
03/13/2018 21:19:40 000	03/13/2018 21:19:40	000	0			50.2723553410414																	78.65079155604238	03/13/2018 21:19:40						
03/13/2018 21:19:41 002	03/13/2018 21:19:41	002	0			50.31150066728792																	80.60348132850233	03/13/2018 21:19:41						
03/13/2018 21:19:42 000	03/13/2018 21:19:42	000	0			50.25922718947797																	84.2642173972014	03/13/2018 21:19:41						
03/13/2018 21:19:43 002	03/13/2018 21:19:43	002	0			50.331683107942816																	83.84983206489262	03/13/2018 21:19:43						
03/13/2018 21:19:44 000	03/13/2018 21:19:44	000	0			50.27548792365489																	81.38454181711916	03/13/2018 21:19:44						
03/13/2018 21:19:45 000	03/13/2018 21:19:45	000	0			50.33225701620788																	85.52119618507538	03/13/2018 21:19:45						
03/13/2018 21:19:46 000	03/13/2018 21:19:46	000	0			50.3243657775632																	81.77508093866557	03/13/2018 21:19:46						
03/13/2018 21:19:47 002	03/13/2018 21:19:47	002	0			50.360928516616916																	80.99399319478017	03/13/2018 21:19:47						
03/13/2018 21:19:48 000	03/13/2018 21:19:48	000	0			50.28739652015506																	81.80243189676807	03/13/2018 21:19:47						
03/13/2018 21:19:49 001	03/13/2018 21:19:49	001	0			50.34146346129336																	82.66025251106782	03/13/2018 21:19:49						
03/13/2018 21:19:50 001	03/13/2018 21:19:50	001	0			50.33543742451014																	82.29577623202606	03/13/2018 21:19:50						
03/13/2018 21:19:51 000	03/13/2018 21:19:51	000	0			50.29928120381085																	82.69498841749923	03/13/2018 21:19:51						
03/13/2018 21:19:52 000	03/13/2018 21:19:52	000	0			50.31336586914939																	85.26032803557428	03/13/2018 21:19:51						
03/13/2018 21:19:53 004	03/13/2018 21:19:53	004	0			50.23792084513731																	82.47866664141517	03/13/2018 21:19:53						
03/13/2018 21:19:54 004	03/13/2018 21:19:54	004	0			50.341559112670865																	82.82510808815249	03/13/2018 21:19:54						
03/13/2018 21:19:55 000	03/13/2018 21:19:55	000	0			50.33302222722798																	84.77679687573384	03/13/2018 21:19:55						
03/13/2018 21:19:56 000	03/13/2018 21:19:56	000	0			50.334050479536224																	81.42157611915944	03/13/2018 21:19:55						
03/13/2018 21:19:57 000	03/13/2018 21:19:57	000	0			50.26817059327528																	82.5386277588254	03/13/2018 21:19:57						
03/13/2018 21:19:58 001	03/13/2018 21:19:58	001	0			50.26817059327528																	82.5386277588254	03/13/2018 21:19:58						
03/13/2018 21:19:59 001	03/13/2018 21:19:59	001	0			50.208125441042526																	81.01305027508012	03/13/2018 21:19:59						
03/13/2018 21:20:00 001	03/13/2018 21:20:00	001	0			50.31054415351281																	81.38453065043603	03/13/2018 21:20:00						
03/13/2018 21:20:01 001	03/13/2018 21:20:01	001	0			50.29985511207592																	80.19309056387985	03/13/2018 21:20:01						
03/13/2018 21:20:02 002	03/13/2018 21:20:02	002	0			50.29992685060905																	81.00350822776741	03/13/2018 21:20:02						
03/13/2018 21:20:03 000	03/13/2018 21:20:03	000	0			50.21804927145933																	82.04442580034771	03/13/2018 21:20:03						
03/13/2018 21:20:04 001	03/13/2018 21:20:04	001	0			50.311046323244746																	78.6293824874536	03/13/2018 21:20:04						
03/13/2018 21:20:05 002	03/13/2018 21:20:05	002	0			50.311046323244746																	78.6293824874536	03/13/2018 21:20:05						
03/13/2018 21:20:06 000	03/13/2018 21:20:06	000	0			50.25157507927706																	79.90219956268537	03/13/2018 21:20:06						
03/13/2018 21:20:07 001	03/13/2018 21:20:07	001	0			50.25157507927706																	79.90219956268537	03/13/2018 21:20:07						
03/13/2018 21:20:08 006	03/13/2018 21:20:08	006	0			50.31673758020667																	81.52398509014681	03/13/2018 21:20:08						
03/13/2018 21:20:09 005	03/13/2018 21:20:09	005	0			50.26487062075113																	81.70907464268706	03/13/2018 21:20:09						
03/13/2018 21:20:10 005	03/13/2018 21:20:10	005	0			50.22598833579277																	81.91431308562646	03/13/2018 21:20:10						
03/13/2018 21:20:11 007	03/13/2018 21:20:11	007	0			50.282853079723274																	80.10323128831112	03/13/2018 21:20:11						
03/13/2018 21:20:12 001	03/13/2018 21:20:12	001	0			50.31484846550082																	80.85007278020379	03/13/2018 21:20:12						
03/13/2018 21:20:13 000	03/13/2018 21:20:13	000	1			50.31484846550082																	80.85007278020379	03/13/2018 21:20:12						
03/13/2018 21:20:14 002	03/13/2018 21:20:14	002	0			50.224529652285725																	80.23269715421799	03/13/2018 21:20:14						
03/13/2018 21:20:15 001	03/13/2018 21:20:15	001	0			50.23081873035709																	79.33276658410337	03/13/2018 21:20:14						
03/13/2018 21:20:16 002	03/13/2018 21:20:16	002	0			50.32369621792062																	83.30372416368705	03/13/2018 21:20:16						
03/13/2018 21:20:17 001	03/13/2018 21:20:17	001	0			50.32094624081717																	84.50103612902954	03/13/2018 21:20:17						
03/13/2018 21:20:18 001	03/13/2018 21:20:18	001	0			50.32094624081717																	84.50103612902954	03/13/2018 21:20:18						
03/13/2018 21:20:19 001	03/13/2018 21:20:19	001	0			50.32319404818868																	83.47566555661456	03/13/2018 21:20:19						
03/13/2018 21:20:20 004	03/13/2018 21:20:20	004	0			50.40868246683946																	79.70240249608737	03/13/2018 21:20:20						
03/13/2018 21:20:21 004	03/13/2018 21:20:21	004	0			50.39462171434529																	83.13603171491012	03/13/2018 21:20:21						
03/13/2018 21:20:22 002	03/13/2018 21:20:22	002	0			50.32431795187444																	82.14770123334054	03/13/2018 21:20:22						
03/13/2018 21:20:23 001	03/13/2018 21:20:23	001	0			50.27709008422821																	82.12080091335706	03/13/2018 21:20:23						
03/13/2018 21:20:24 004	03/13/2018 21:20:24	004	0			50.32513098858329																	83.44248214879684	03/13/2018 21:20:24						
03/13/2018 21:20:25 003	03/13/2018 21:20:25	003	0			50.29798991021444																	82.21908261895675	03/13/2018 21:20:25						
03/13/2018 21:20:26 002	03/13/2018 21:20:26	002	0			50.42109323307156																	79.0771079296497	03/13/2018 21:20:26						
03/13/2018 21:20:27 000	03/13/2018 21:20:27	000	0			50.39084348493359																	83.36224643304723	03/13/2018 21:20:27						
03/13/2018 21:20:28 000	03/13/2018 21:20:28	000	0			50.4350822470326																	86.82559387329367	03/13/2018 21:20:28						
03/13/2018 21:20:29 003	03/13/2018 21:20:29	003	0			50.45512121062122																	83.20702940355486	03/13/2018 21:20:29						
03/13/2018 21:20:30 006	03/13/2018 21:20:30	006	0			50.46224723824582																	79.34905835188844	03/13/2018 21:20:30						
03/13/2018 21:20:31 001	03/13/2018 21:20:31	001	1			50.46224723824582																	79.34905835188844	03/13/2018 21:20:30						
03/13/2018 21:20:32 000	03/13/2018 21:20:32	000	0			50.454595128044915																	85.70906026493913	03/13/2018 21:20:31						
03/13/2018 21:20:33 000	03/13/2018 21:20:33	000	0			50.439625687464385																	80.17317704289707	03/13/2018 21:20:32						
03/13/2018 21:20:34 000	03/13/2018 21:20:34	000	0			50.34768080083159																	80.47328996008429	03/13/2018 21:20:34						
03/13/2018 21:20:35 004	03/13/2018 21:20:35	004	0			50.34811123203039																	81.89617550235748	03/13/2018 21:20:35						
03/13/2018 21:20:36 000	03/13/2018 21:20:36	000	0			50.329817906081345																	80.92120103229506	03/13/2018 21:20:35						
03/13/2018 21:20:37 002	03/13/2018 21:20:37	002	0			50.38859567756207																	82.23345257740564	03/13/2018 21:20:37						
03/13/2018 21:20:38 003	03/13/2018 21:20:38	003	0			50.32761792439859																	80.12260759194845	03/13/2018 21:20:38						
03/13/2018 21:20:39 000	03/13/2018 21:20:39	000	0			50.30992241955899																	79.80215564005842	03/13/2018 21:20:39						
03/13/2018 21:20:40 002	03/13/2018 21:20:40	002	0			50.337828708947924																	83.45910215256882	03/13/2018 21:20:40						
03/13/2018 21:20:41 001	03/13/2018 21:20:41	001	0			50.3608328652394																	73.44410445122298	03/13/2018 21:20:41						
03/13/2018 21:20:42 000	03/13/2018 21:20:42	000	1			50.3608328652394																	73.44410445122298	03/13/2018 21:20:41						
03/13/2018 21:20:43 000	03/13/2018 21:20:43	000	0			50.37443927369039																	78.39042774267814	03/13/2018 21:20:42						
03/13/2018 21:20:44 000	03/13/2018 21:20:44	000	0			50.33393091531433																	83.45332490511554	03/13/2018 21:20:44						
03/13/2018 21:20:45 000	03/13/2018 21:20:45	000	0			50.34134389707147																	82.42398246903079	03/13/2018 21:20:45						
03/13/2018 21:20:46 001	03/13/2018 21:20:46	001	0			50.335222208910736																	83.33721409539436	03/13/2018 21:20:46						
03/13/2018 21:20:47 000	03/13/2018 21:20:47	000	0			50.38333485179895																	82.03542496723762	03/13/2018 21:20:47						
03/13/2018 21:20:48 000	03/13/2018 21:20:48	000	0			50.36812628277465																	81.6264695200591	03/13/2018 21:20:48						
03/13/2018 21:20:49 000	03/13/2018 21:20:49	000	0			50.336035245619584																	82.16560471346459	03/13/2018 21:20:49						
03/13/2018 21:20:50 005	03/13/2018 21:20:50	005	0			50.38474570961724																	82.6863362032293	03/13/2018 21:20:50						
03/13/2018 21:20:51 002	03/13/2018 21:20:51	002	0			50.34131998422709																	80.94023106968685	03/13/2018 21:20:51						
03/13/2018 21:20:52 003	03/13/2018 21:20:52	003	0			50.35856114502351																	81.15992939042977	03/13/2018 21:20:52						
03/13/2018 21:20:53 002	03/13/2018 21:20:53	002	0			50.343591704442986																	81.44961668379614	03/13/2018 21:20:53						
03/13/2018 21:20:54 001	03/13/2018 21:20:54	001	0			50.343591704442986																	81.44961668379614	03/13/2018 21:20:54						
03/13/2018 21:20:55 004	03/13/2018 21:20:55	004	0			50.362171984524565																	77.64301079734177	03/13/2018 21:20:55						
03/13/2018 21:20:56 002	03/13/2018 21:20:56	002	0			50.3157332407428																	83.1191599969364	03/13/2018 21:20:56						
03/13/2018 21:20:57 003	03/13/2018 21:20:57	003	0			50.303537690110105																	76.62783588406339	03/13/2018 21:20:57						
03/13/2018 21:20:58 000	03/13/2018 21:20:58	000	0			50.34560038337072																	79.91228846112813	03/13/2018 21:20:58						
03/13/2018 21:20:59 003	03/13/2018 21:20:59	003	0			50.349450351315554																	82.16561184556235	03/13/2018 21:20:58						
03/13/2018 21:21:00 000	03/13/2018 21:21:00	000	0			50.379437058165365																	81.54313530361428	03/13/2018 21:21:00						
03/13/2018 21:21:01 001	03/13/2018 21:21:01	001	0			50.379437058165365																	81.54313530361428	03/13/2018 21:21:01						
03/13/2018 21:21:02 000	03/13/2018 21:21:02	000	0			50.406530310845454																	80.73363365026641	03/13/2018 21:21:02						
03/13/2018 21:21:03 003	03/13/2018 21:21:03	003	0			50.33866565850115																	79.68204056429963	03/13/2018 21:21:03						
03/13/2018 21:21:04 004	03/13/2018 21:21:04	004	0			50.37518057186611																	81.91432935079304	03/13/2018 21:21:04						
03/13/2018 21:21:05 004	03/13/2018 21:21:05	004	0			50.33029616296891																	82.22795233911843	03/13/2018 21:21:05						
03/13/2018 21:21:06 000	03/13/2018 21:21:06	000	0			50.36647629651257																	82.89523229628479	03/13/2018 21:21:06						
03/13/2018 21:21:07 005	03/13/2018 21:21:07	005	0			50.3854391821042																	82.78197243713103	03/13/2018 21:21:07						
03/13/2018 21:21:08 000	03/13/2018 21:21:08	000	0			50.387710902320094																	82.63448976536947	03/13/2018 21:21:07						
03/13/2018 21:21:09 001	03/13/2018 21:21:09	001	0			50.37917401687721																	81.82324622313351	03/13/2018 21:21:09						
03/13/2018 21:21:10 000	03/13/2018 21:21:10	000	0			50.36408501207479																	79.97264378492561	03/13/2018 21:21:10						
03/13/2018 21:21:11 002	03/13/2018 21:21:11	002	0			50.375467525998644																	81.08625024756401	03/13/2018 21:21:11						
03/13/2018 21:21:12 001	03/13/2018 21:21:12	001	0			50.35915896613296																	82.87658267698963	03/13/2018 21:21:12						
03/13/2018 21:21:13 001	03/13/2018 21:21:13	001	0			50.37240668191828																	81.58953913003977	03/13/2018 21:21:13						
03/13/2018 21:21:14 001	03/13/2018 21:21:14	001	0			50.39194347577497																	80.18313880605025	03/13/2018 21:21:14						
03/13/2018 21:21:15 000	03/13/2018 21:21:15	000	0			50.39194347577497																	80.18313880605025	03/13/2018 21:21:15						
03/13/2018 21:21:16 000	03/13/2018 21:21:16	000	0			50.37726098932698																	81.24495489286619	03/13/2018 21:21:16						
03/13/2018 21:21:17 004	03/13/2018 21:21:17	004	0			50.3772370764826																	81.51472337239892	03/13/2018 21:21:17						
03/13/2018 21:21:18 001	03/13/2018 21:21:18	001	0			50.372430594762655																	84.08382223675365	03/13/2018 21:21:18						
03/13/2018 21:21:19 000	03/13/2018 21:21:19	000	0			50.325967938136515																	81.41223571147516	03/13/2018 21:21:19						
03/13/2018 21:21:20 002	03/13/2018 21:21:20	002	0			50.38013053065232																	78.75972321937712	03/13/2018 21:21:20						
03/13/2018 21:21:21 003	03/13/2018 21:21:21	003	0			50.37288493880583																	80.11261869665626	03/13/2018 21:21:21						
03/13/2018 21:21:22 001	03/13/2018 21:21:22	001	0			50.41647805410663																	82.36406292545706	03/13/2018 21:21:22						
03/13/2018 21:21:23 005	03/13/2018 21:21:23	005	0			50.41647805410663																	82.36406292545706	03/13/2018 21:21:23						
03/13/2018 21:21:24 003	03/13/2018 21:21:24	003	0			50.339574346587504																	82.52234158059474	03/13/2018 21:21:24						
03/13/2018 21:21:25 002	03/13/2018 21:21:25	002	0			50.37915010403283																	83.40923344383168	03/13/2018 21:21:25						
03/13/2018 21:21:26 000	03/13/2018 21:21:26	000	0			50.40203469610242																	82.80781512962282	03/13/2018 21:21:25						
03/13/2018 21:21:27 000	03/13/2018 21:21:27	000	0			50.42250409088985																	86.82559783263662	03/13/2018 21:21:26						
03/13/2018 21:21:28 002	03/13/2018 21:21:28	002	0			50.39894993917768																	80.60346387568806	03/13/2018 21:21:28						
03/13/2018 21:21:29 006	03/13/2018 21:21:29	006	0			50.372430594762655																	80.23275243436734	03/13/2018 21:21:29						
03/13/2018 21:21:30 002	03/13/2018 21:21:30	002	0			50.40507162733841																	80.81060021797502	03/13/2018 21:21:30						
03/13/2018 21:21:31 001	03/13/2018 21:21:31	001	0			50.400432535529106																	83.78476365300577	03/13/2018 21:21:31						
03/13/2018 21:21:32 000	03/13/2018 21:21:32	000	0			50.37879141136716																	82.66893814995072	03/13/2018 21:21:32						
03/13/2018 21:21:33 001	03/13/2018 21:21:33	001	0			50.350000346736245																	82.0174016009729	03/13/2018 21:21:33						
03/13/2018 21:21:34 001	03/13/2018 21:21:34	001	0			50.36719368184391																	82.55613872020304	03/13/2018 21:21:34						
03/13/2018 21:21:35 004	03/13/2018 21:21:35	004	0			50.36312849829968																	81.27313890956334	03/13/2018 21:21:35						
03/13/2018 21:21:36 003	03/13/2018 21:21:36	003	0			50.357030722983325																	81.95048844186466	03/13/2018 21:21:36						
03/13/2018 21:21:37 003	03/13/2018 21:21:37	003	0			50.35095686051136																	80.57426017180845	03/13/2018 21:21:36						
03/13/2018 21:21:38 000	03/13/2018 21:21:38	000	0			50.38924132436028																	83.79292345774682	03/13/2018 21:21:38						
03/13/2018 21:21:39 000	03/13/2018 21:21:39	000	0			50.38924132436028																	83.79292345774682	03/13/2018 21:21:39						
03/13/2018 21:21:40 003	03/13/2018 21:21:40	003	0			50.37408058102473																	79.95256301012535	03/13/2018 21:21:40						
03/13/2018 21:21:41 000	03/13/2018 21:21:41	000	0			50.346700374212105																	80.78181437588015	03/13/2018 21:21:41						
03/13/2018 21:21:42 001	03/13/2018 21:21:42	001	0			50.41368025131443																	83.84172782538886	03/13/2018 21:21:42						
03/13/2018 21:21:43 002	03/13/2018 21:21:43	002	0			50.41368025131443																	83.84172782538886	03/13/2018 21:21:43						
